fileid,chunk_index,mic_file,duration_sec,audio_start_sec,audio_end_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,ipdnet_sec,dsenet_sec,frontend_compute_sec,frontend_compute_rtf,frontend_compute_margin_sec,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,chunk_total_wall_sec,ipdnet_rtf,dsenet_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
2,3,mic_fileid_2_doa36_3spk_3.wav,4.0,40.0,44.0,3,"45,127,337",0,45,0.04883893404274165,enhanced_fileid_2_chunk3_pred45_idx0_loudest.wav,36,9.0,0.09432436299999836,0.7824903310000195,0.8768146940000179,0.21920367350000447,3.123185305999982,3.090660229000008,4.0,44.0,44.000558470000016,0.0005584700000156317,0.5,1,1.0000126925000004,3.967474923000026,0.02358109074999959,0.19562258275000488,0.772665057250002,2,Have you heard of it? Click found and did the recustom labor.,2,Click found and did the recustom labor. The box that rose in her head always centered,. Although hard working. Have you heard of it?,39.92,44.34
2,4,mic_fileid_2_doa36_3spk_4.wav,4.0,44.0,48.0,3,"45,125,318",0,45,0.03671838286810082,enhanced_fileid_2_chunk4_pred45_idx0_loudest.wav,36,9.0,0.08228984900000569,0.7643581989999859,0.8466480479999916,0.2116620119999979,3.1533519520000084,3.122508754999984,4.0,48.0,48.000239832000005,0.00023983200000543548,0.5,1,1.0000049965000002,3.9691568029999758,0.020572462250001422,0.19108954974999648,0.780627188749996,2,The box that rose in her head always centered on Charlie Kenraith,2,on Charlie Kenraith . It's the way it works,Click found and did the recustom labor. The box that rose in her head always centered,44.64,47.96
2,5,mic_fileid_2_doa36_3spk_5.wav,4.0,48.0,52.0,3,"32,341,343",0,32,0.007465259495694342,enhanced_fileid_2_chunk5_pred32_idx0_loudest.wav,36,4.0,0.08190272999999593,0.7804235920000053,0.8623263220000013,0.2155815805000003,3.1376736779999987,3.1052860100000146,4.0,52.0,52.001135608,0.0011356079999984559,0.5,1,1.0000218386153845,3.967612332000016,0.02047568249999898,0.19510589800000133,0.7763215025000036,2,. It's the way it works .,1,.,on Charlie Kenraith . It's the way it works,48.56,48.561
3,1,mic_fileid_3_doa39_3spk_1.wav,4.0,52.0,56.0,3,"39,109,203",0,39,0.03430068384207259,enhanced_fileid_3_chunk1_pred39_idx0_loudest.wav,39,0.0,0.08509099200000492,0.7734514679999904,0.8585424599999953,0.21463561499999884,3.1414575400000047,3.091527468999999,4.0,56.0,56.00083377500002,0.0008337750000180222,0.5,1,1.0000148888392861,3.9500699289999943,0.02127274800000123,0.1933628669999976,0.7728818672499997,1,which takes over the usual stream of consciousness,2,which takes over the usual stream of consciousness type of thinking.,,52.22,56.12
3,2,mic_fileid_3_doa39_3spk_2.wav,4.0,56.0,60.0,3,"43,110,202",0,43,0.03998245648013746,enhanced_fileid_3_chunk2_pred43_idx0_loudest.wav,39,4.0,0.07892115100000296,0.7398629440000093,0.8187840950000123,0.20469602375000306,3.1812159049999877,3.151724076000022,4.0,60.0,60.000334803000015,0.00033480300001542673,0.5,1,1.0000055800500003,3.9705081710000343,0.01973028775000074,0.18496573600000232,0.7879310190000055,2,type of thinking. It is unquiet that the process may be out of his,2,It is unquiet that the process may be out of his stick. What if the newer thing are,which takes over the usual stream of consciousness type of thinking.,56.14,60.34
3,3,mic_fileid_3_doa39_3spk_3.wav,4.0,60.0,64.0,3,"35,111,201",0,35,0.04333022249234535,enhanced_fileid_3_chunk3_pred35_idx0_loudest.wav,39,4.0,0.07753732199998353,0.7371471860000156,0.8146845079999991,0.20367112699999979,3.185315492000001,3.1541294299999834,4.0,64.0,64.000131351,0.0001313509999931739,0.5,1,1.000002052359375,3.9688139379999825,0.019384330499995883,0.1842867965000039,0.7885323574999958,2,stick. What if the newer thing are you? Want to help by Dr. Melissa,2,"you? Want to help by Dr. Melissa O'Rourke-Wilberg, a cycle",It is unquiet that the process may be out of his stick. What if the newer thing are,60.54,64.26
3,4,mic_fileid_3_doa39_3spk_4.wav,4.0,64.0,68.0,3,"39,110,112",0,39,0.029883333752262715,enhanced_fileid_3_chunk4_pred39_idx0_loudest.wav,39,0.0,0.0785251570000014,0.7315175159999967,0.8100426729999981,0.20251066824999953,3.189957327000002,3.1557919230000095,4.0,68.0,68.00013155600001,0.0001315560000136884,0.5,1,1.000001934647059,3.9658345960000077,0.01963128925000035,0.18287937899999918,0.7889479807500024,2,"O'Rourke-Wilberg, a cycle analyst.",1,analyst.,"you? Want to help by Dr. Melissa O'Rourke-Wilberg, a cycle",64.56,65.46
4,1,mic_fileid_4_doa26_3spk_1.wav,4.0,68.0,72.0,3,"25,60,121",0,25,0.08104816629059748,enhanced_fileid_4_chunk1_pred25_idx0_loudest.wav,26,1.0,0.08364541400001713,0.728610285000002,0.8122556990000191,0.2030639247500048,3.187744300999981,3.1499596099999962,4.0,72.0,72.000130853,0.0001308530000017072,0.5,1,1.0000018174027778,3.9622153090000154,0.02091135350000428,0.1821525712500005,0.7874899024999991,1,"The publication, if made at all",2,"The publication, if made at all , should be affected as soon as possible",,68.6,72.4
4,2,mic_fileid_4_doa26_3spk_2.wav,4.0,72.0,76.0,3,"25,61,126",0,25,0.05761133734095295,enhanced_fileid_4_chunk2_pred25_idx0_loudest.wav,26,1.0,0.08220848199999864,0.775901876000006,0.8581103580000047,0.21452758950000117,3.1418896419999953,3.053989948000009,4.0,76.0,76.00023937200001,0.00023937200001000747,0.5,1,1.000003149631579,3.9121003060000135,0.02055212049999966,0.1939754690000015,0.7634974870000022,2,", should be affected as soon as possible after my death.",2,after my death. My father died on the 6th of,"The publication, if made at all , should be affected as soon as possible",72.8,76.48
4,3,mic_fileid_4_doa26_3spk_3.wav,4.0,76.0,80.0,3,"26,60,124",0,26,0.043546265360995234,enhanced_fileid_4_chunk3_pred26_idx0_loudest.wav,26,0.0,0.08476861200000485,0.762894182999986,0.8476627949999909,0.21191569874999772,3.152337205000009,3.122105204999997,4.0,80.0,80.000156473,0.00015647300000409814,0.5,1,1.0000019559125,3.9697679999999878,0.021192153000001213,0.1907235457499965,0.7805263012499992,2,My father died on the 6th of December 1882.,1,December 1882.,after my death. My father died on the 6th of,76.62,78.32
4,4,mic_fileid_4_doa26_3spk_4.wav,4.0,80.0,84.0,3,"26,62,130",0,26,0.03562272066227072,enhanced_fileid_4_chunk4_pred26_idx0_loudest.wav,26,0.0,0.08140566800000215,0.8023511669999834,0.8837568349999856,0.2209392087499964,3.1162431650000144,3.087339603999993,4.0,84.0,84.00106331400002,0.0010633140000209096,0.5,1,1.0000126585000002,3.9710964389999788,0.020351417000000538,0.20058779174999586,0.7718349009999983,2,It will be seen therefore.,2,It will be seen therefore.,December 1882.,79.96,81.34
5,1,mic_fileid_5_doa60_3spk_1.wav,4.0,84.0,88.0,3,"51,102,338",2,338,0.06844752729089719,enhanced_fileid_5_chunk1_pred338_idx2_loudest.wav,338,0.0,0.08366626400001564,0.771764558000001,0.8554308220000166,0.21385770550000416,3.1445691779999834,3.112363295000023,4.0,88.0,88.00060640800001,0.0006064080000101058,0.5,1,1.0000068910000002,3.9677941170000395,0.02091656600000391,0.19294113950000025,0.7780908237500057,1,How true.,2,How true. When one has the honor of being an expert,,84.64,88.18
5,2,mic_fileid_5_doa60_3spk_2.wav,4.0,88.0,92.0,3,"49,83,334",2,334,0.0626170487526043,enhanced_fileid_5_chunk2_pred334_idx2_loudest.wav,338,4.0,0.07769193599997948,0.7904848999999956,0.8681768359999751,0.21704420899999377,3.131823164000025,3.095901061999996,4.0,92.0,92.000345609,0.00034560899999291905,0.5,1,1.0000037566195652,3.964077897999971,0.01942298399999487,0.1976212249999989,0.773975265499999,2,"When one has the honor of being an expert as master is, one mustn't let himself",2,"as master is, one mustn't let himself open to cause they",How true. When one has the honor of being an expert,88.54,92.32
5,3,mic_fileid_5_doa60_3spk_3.wav,4.0,92.0,96.0,3,"54,90,337",2,337,0.06010890426409016,enhanced_fileid_5_chunk3_pred337_idx2_loudest.wav,338,1.0,0.08419405600000118,0.7704009789999873,0.8545950349999885,0.21364875874999711,3.1454049650000115,3.1136215630000095,4.0,96.0,96.000126284,0.0001262840000038068,0.5,1,1.0000013154583334,3.968216597999998,0.021048514000000296,0.19260024474999682,0.7784053907500024,2,open to cause they did not have time to complete the compliment,2,"did not have time to complete the compliment , and the midst of the general silence","as master is, one mustn't let himself open to cause they",92.56,96.26
5,4,mic_fileid_5_doa60_3spk_4.wav,4.0,96.0,100.0,3,"47,60,338",2,338,0.04258635572666263,enhanced_fileid_5_chunk4_pred338_idx2_loudest.wav,338,0.0,0.08089313599998604,0.7622300129999928,0.8431231489999789,0.21078078724999472,3.156876851000021,3.1253253280000024,4.0,100.0,100.000162088,0.0001620879999961744,0.5,1,1.00000162088,3.9684484769999813,0.02022328399999651,0.1905575032499982,0.7813313320000006,2,", and the midst of the general silence of voice came audible.",2,of voice came audible. He,"did not have time to complete the compliment , and the midst of the general silence",96.82,99.68100000000001
6,1,mic_fileid_6_doa30_3spk_1.wav,4.0,100.0,104.0,3,"28,87,141",2,141,0.0647265994602667,enhanced_fileid_6_chunk1_pred141_idx2_loudest.wav,140,1.0,0.08583819400001858,0.7321970280000016,0.8180352220000202,0.20450880550000505,3.18196477799998,3.1427166539999973,4.0,104.0,104.00026433100001,0.00026433100001099774,0.5,1,1.0000025416442309,3.9607518760000175,0.021459548500004644,0.1830492570000004,0.7856791634999993,2,"He wore a blouse, and after his bl",2,"wore a blouse, and after his bl ouse, a whole black coat.",,100.58,104.04
6,2,mic_fileid_6_doa30_3spk_2.wav,4.0,104.0,108.0,3,"28,87,141",2,141,0.05647393147142821,enhanced_fileid_6_chunk2_pred141_idx2_loudest.wav,140,1.0,0.08077811000001134,0.7328099540000039,0.8135880640000153,0.20339701600000382,3.1864119359999847,3.1563105449999966,4.0,108.0,108.000260575,0.00026057499999865286,0.5,1,1.0000024127314815,3.969898609000012,0.020194527500002835,0.18320248850000098,0.7890776362499992,2,"ouse, a whole black coat. He made pretensions to literator and",2,He made pretensions to literator and to materialism.,"wore a blouse, and after his bl ouse, a whole black coat.",104.64,108.24
6,3,mic_fileid_6_doa30_3spk_3.wav,4.0,108.0,112.0,3,"28,88,141",2,141,0.05710173339902701,enhanced_fileid_6_chunk3_pred141_idx2_loudest.wav,140,1.0,0.07812824499998783,0.730190489000023,0.8083187340000109,0.20207968350000272,3.191681265999989,3.160241165000002,4.0,112.0,112.00026789499998,0.00026789499997903476,0.5,1,1.0000023919196426,3.968559899000013,0.019532061249996957,0.18254762225000576,0.7900602912500005,2,to materialism. There were certain names which he often pronounced to,2,There were certain names which he often pronounced to support whatever things he might be thinking,He made pretensions to literator and to materialism.,108.241,112.28
6,4,mic_fileid_6_doa30_3spk_4.wav,4.0,112.0,116.0,3,"35,87,139",2,139,0.0315179933755515,enhanced_fileid_6_chunk4_pred139_idx2_loudest.wav,140,1.0,0.0850251599999865,0.783979037999984,0.8690041979999705,0.21725104949999263,3.1309958020000295,3.0960396759999753,4.0,116.0,116.000854302,0.0008543019999933676,0.5,1,1.0000073646724137,3.965043873999946,0.021256289999996625,0.195994759499996,0.7740099189999938,2,support whatever things he might be thinking . The Low Count.,1,. The Low Count.,There were certain names which he often pronounced to support whatever things he might be thinking,113.16,114.0
7,1,mic_fileid_7_doa57_3spk_1.wav,4.0,116.0,120.0,3,"113,172,216",0,113,0.04789020517075755,enhanced_fileid_7_chunk1_pred113_idx0_loudest.wav,57,56.0,0.092431868999995,0.8388986749999958,0.9313305439999908,0.2328326359999977,3.068669456000009,2.9985334560000183,4.0,120.0,120.000426183,0.00042618300000185627,0.5,1,1.000003551525,3.929864000000009,0.02310796724999875,0.20972466874999895,0.7496333640000046,2,"Looking from an after-mine, though, we're even going out at",3,"Looking from an after-mine, though, we're even going out at a small open flat.",,116.12,120.03999999999999
7,2,mic_fileid_7_doa57_3spk_2.wav,4.0,120.0,124.0,3,"108,172,217",2,217,0.03494183227071878,enhanced_fileid_7_chunk2_pred217_idx2_loudest.wav,57,160.0,0.08637595599998349,1.0720557110000186,1.158431667000002,0.2896079167500005,2.841568332999998,2.6602011300000186,4.0,124.0,124.00015243900003,0.00015243900003270028,0.5,1,1.0000012293467744,3.8186327970000207,0.021593988999995872,0.26801392775000465,0.6650502825000046,2,a small open flat. They're done an hour back. They blew his voice away,2,They're done an hour back. They blew his voice away and MP did much.,"Looking from an after-mine, though, we're even going out at a small open flat.",120.05999999999999,124.11999999999999
7,3,mic_fileid_7_doa57_3spk_3.wav,4.0,124.0,128.0,3,"121,171,210",0,121,0.020137905351674402,enhanced_fileid_7_chunk3_pred121_idx0_loudest.wav,57,64.0,0.08358017300002984,0.8032329029999801,0.8868130760000099,0.22170326900000248,3.11318692399999,3.0428113400000143,4.0,128.0,128.000148744,0.00014874400000053356,0.5,1,1.0000011620625,3.929624416000024,0.02089504325000746,0.20080822574999502,0.7607028350000036,2,and MP did much. Just capering about the,1,Just capering about the,They're done an hour back. They blew his voice away and MP did much.,124.121,125.44
8,1,mic_fileid_8_doa80_3spk_1.wav,4.0,128.0,132.0,3,"225,248,333",2,333,0.057509756604951986,enhanced_fileid_8_chunk1_pred333_idx2_loudest.wav,333,0.0,0.08615265699995689,1.0932086759999606,1.1793613329999175,0.2948403332499794,2.8206386670000825,2.7553085810000084,4.0,132.0,132.00014801499998,0.00014801499997929568,0.5,1,1.0000011213257574,3.934669913999926,0.021538164249989222,0.27330216899999016,0.6888271452500021,1,They wanted to learn the game at 2,2,"They wanted to learn the game at 2 o'clock, so they counted the game.",,128.35999999999999,132.55999999999997
8,2,mic_fileid_8_doa80_3spk_2.wav,4.0,132.0,136.0,3,"79,250,332",2,332,0.05732285473489748,enhanced_fileid_8_chunk2_pred332_idx2_loudest.wav,333,1.0,0.08021781200000078,0.7332505189999665,0.8134683309999673,0.20336708274999182,3.1865316690000327,3.1526240800000096,4.0,136.0,136.000141993,0.00014199299999972936,0.5,1,1.0000010440661764,3.966092410999977,0.020054453000000194,0.18331262974999163,0.7881560200000024,2,"o'clock, so they counted the game. Well",2,"Well , pretty good, they serve the framework of","They wanted to learn the game at 2 o'clock, so they counted the game.",134.27999999999997,136.87999999999997
8,3,mic_fileid_8_doa80_3spk_3.wav,4.0,136.0,140.0,3,"247,267,334",0,247,0.059237987100426694,enhanced_fileid_8_chunk3_pred247_idx0_loudest.wav,333,86.0,0.09472920900003601,0.7396115629999827,0.8343407720000187,0.20858519300000467,3.1656592279999813,3.1319706259999975,4.0,140.0,140.00024807,0.0002480699999978242,0.5,1,1.0000017719285714,3.966311398000016,0.023682302250009002,0.18490289074999566,0.7829926564999994,2,", pretty good, they serve the framework of a partially built house.",2,a partially built house. While another stand,"Well , pretty good, they serve the framework of",137.07999999999998,139.83999999999997
8,4,mic_fileid_8_doa80_3spk_4.wav,4.0,140.0,144.0,3,"82,248,333",2,333,0.06995918722241375,enhanced_fileid_8_chunk4_pred333_idx2_loudest.wav,333,0.0,0.09955989200000204,0.7760260530000096,0.8755859450000116,0.2188964862500029,3.1244140549999884,3.0874798230000238,4.0,144.0,144.000165599,0.0001655990000131169,0.5,1,1.0000011499930557,3.9630657680000354,0.02488997300000051,0.1940065132500024,0.7718699557500059,1,While another stand,1,and there is the shadow of a fog rising.,a partially built house. While another stand,141.48,144.01999999999998
8,5,mic_fileid_8_doa80_3spk_5.wav,4.0,144.0,148.0,3,"196,220,333",1,220,0.00041826844791684843,enhanced_fileid_8_chunk5_pred220_idx1_loudest.wav,333,113.0,0.12278827400001546,0.7471433090000232,0.8699315830000387,0.21748289575000967,3.1300684169999613,3.0712914650000016,4.0,148.0,148.000599729,0.0005997289999868372,0.5,1,1.000004052222973,3.9412230480000403,0.030697068500003866,0.1867858272500058,0.7678228662500004,2,and there is the shadow of a fog rising. [BLANK,1,[BLANK,and there is the shadow of a fog rising.,144.67999999999998,144.68099999999998
9,1,mic_fileid_9_doa85_3spk_1.wav,4.0,148.0,152.0,3,"242,267,314",2,314,0.049579617606512104,enhanced_fileid_9_chunk1_pred314_idx2_loudest.wav,314,0.0,0.08144065599998385,0.7612981330000252,0.8427387890000091,0.21068469725000227,3.157261210999991,3.1256567550000227,4.0,152.0,152.00060336400003,0.0006033640000282503,0.5,1,1.0000039695000003,3.968395544000032,0.02036016399999596,0.1903245332500063,0.7814141887500057,1,The deaf gentlemen submitted. Why did you invite,1,The deaf gentlemen submitted. Why did you invite,,148.27999999999997,150.81999999999996
9,2,mic_fileid_9_doa85_3spk_2.wav,4.0,152.0,156.0,3,"84,251,313",2,313,0.06105954183411915,enhanced_fileid_9_chunk2_pred313_idx2_loudest.wav,314,1.0,0.10522002799996244,0.7708080610000252,0.8760280889999876,0.2190070222499969,3.1239719110000124,3.083853218999991,4.0,156.0,156.00035369200003,0.00035369200003287915,0.5,1,1.0000022672564104,3.9598813079999786,0.02630500699999061,0.1927020152500063,0.7709633047499977,2,yourself? Because a few parties are not complete without a woman.,2,yourself? Because a few parties are not complete without a woman.,The deaf gentlemen submitted. Why did you invite,151.2,154.79999999999998
9,3,mic_fileid_9_doa85_3spk_3.wav,4.0,156.0,160.0,3,"85,251,313",2,313,0.05269095836804148,enhanced_fileid_9_chunk3_pred313_idx2_loudest.wav,314,1.0,0.0785702800000081,0.7404636620000247,0.8190339420000328,0.2047584855000082,3.1809660579999672,3.146368854000002,4.0,160.0,160.000206816,0.0002068160000021635,0.5,1,1.0000012926,3.965402796000035,0.019642570000002024,0.18511591550000617,0.7865922135000005,2,Her manner would have strange me altered at her look.,3,Her manner would have strange me altered at her look. That she was the size of a girl for the moment,yourself? Because a few parties are not complete without a woman.,155.45999999999998,160.64
9,4,mic_fileid_9_doa85_3spk_4.wav,4.0,160.0,164.0,3,"86,247,314",2,314,0.030758647742675112,enhanced_fileid_9_chunk4_pred314_idx2_loudest.wav,314,0.0,0.08388179900003934,0.737988157000018,0.8218699560000573,0.20546748900001433,3.1781300439999427,3.1493043159999843,4.0,164.0,164.000173437,0.00017343700000083118,0.5,1,1.000001057542683,3.9711742720000416,0.020970449750009834,0.1844970392500045,0.7873260789999961,2,That she was the size of a girl for the moment I fairly saw.,1,I fairly saw.,Her manner would have strange me altered at her look. That she was the size of a girl for the moment,160.95999999999998,161.95999999999998
10,1,mic_fileid_10_doa3_3spk_1.wav,4.0,164.0,168.0,3,"6,116,151",0,6,0.05610254095020822,enhanced_fileid_10_chunk1_pred6_idx0_loudest.wav,3,3.0,0.08238598600001978,0.7536288200000172,0.836014806000037,0.20900370150000924,3.163985193999963,3.130581572999972,4.0,168.0,168.00012724600003,0.00012724600003366504,0.5,1,1.000000757416667,3.966596379000009,0.020596496500004946,0.1884072050000043,0.782645393249993,2,Here he saw clients when Mr. Carlile was out,3,"Here he saw clients when Mr. Carlile was out or engaged, and here he issued private",,164.2,168.87999999999997
10,2,mic_fileid_10_doa3_3spk_2.wav,4.0,168.0,172.0,3,"6,117,150",0,6,0.050038034168674084,enhanced_fileid_10_chunk2_pred6_idx0_loudest.wav,3,3.0,0.09790054900003042,0.7704580299999861,0.8683585790000166,0.21708964475000414,3.1316414209999834,3.075754312000015,4.0,172.0,172.00015168100003,0.00015168100003393192,0.5,1,1.0000008818662793,3.9441128910000316,0.024475137250007606,0.19261450749999653,0.7689385780000038,2,"or engaged, and here he issued private orders. Oh no, window",2,"orders. Oh no, window , not larger than a pane of glass","Here he saw clients when Mr. Carlile was out or engaged, and here he issued private",169.21999999999997,172.7
10,3,mic_fileid_10_doa3_3spk_3.wav,4.0,172.0,176.0,3,"6,116,150",0,6,0.05663124177897489,enhanced_fileid_10_chunk3_pred6_idx0_loudest.wav,3,3.0,0.07991352100003724,0.7737693429999695,0.8536828640000067,0.21342071600000168,3.1463171359999933,3.1209400070000015,4.0,176.0,176.000125684,0.000125684000011006,0.5,1,1.0000007141136364,3.974622871000008,0.01997838025000931,0.19344233574999237,0.7802350017500004,2,", not larger than a pane of glass , looked out from the clerk's office",2,", looked out from the clerk's office , and I called it ""Old Dills People","orders. Oh no, window , not larger than a pane of glass",173.17999999999998,176.51999999999998
10,4,mic_fileid_10_doa3_3spk_4.wav,4.0,176.0,180.0,3,"6,116,160",0,6,0.04100123288586731,enhanced_fileid_10_chunk4_pred6_idx0_loudest.wav,3,3.0,0.08174329199999875,0.7662462750000145,0.8479895670000133,0.21199739175000332,3.1520104329999867,3.0869289240000057,4.0,180.0,180.00145983,0.0014598299999875053,0.5,1,1.0000081101666667,3.934918491000019,0.020435822999999687,0.19156156875000363,0.7717322310000014,2,", and I called it ""Old Dills People ,"" and wished it anywhere else.",1,","" and wished it anywhere else.",", looked out from the clerk's office , and I called it ""Old Dills People",177.11999999999998,178.7
