fileid,speaker_id,mic_file,clean_file,text_file,gt_doa,delta_magnitude_deg,signed_delta_deg,injected_doa,width,duration_sec,ref_channel,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_pesq,pesq,pesq_i,wer,edit_distance,ref_words,dsenet_sec,whisper_sec,total_sec,enhanced_wav,reference,hypothesis
2,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_2_doa36_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_2_doa36_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_2_doa36_spk1.txt,36,0,0,36,30,17.43025,0,5.0097336769104,18.9158992767334,13.906165599822998,5.002057075500488,18.742263793945312,13.740206718444824,1.2396373748779297,3.534040689468384,2.294403314590454,0.17073170731707318,7,41,9.484994177599948,0.4650009979995957,9.949995175599543,,OR WASHING OR CHURNING DAYS HER LIFE WAS QUIET AND MONOTONOUS ALTHOUGH HARD WORKING AND WHILE HER HANDS MECHANICALLY FOUND AND DID THEIR ACCUSTOMED LABOUR THE THOUGHTS THAT ROSE IN HER HEAD ALWAYS CENTRED ON CHARLEY KINRAID HIS WAYS HIS WORDS,"or washing or churning days. Her life was quiet and monotonous, although hardworking, and while her hands mechanically found and did the recustom labor, the thoughts that Rose in her head always centered on Charlie Kinraid, his ways, his words."
2,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_2_doa36_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_2_doa36_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_2_doa36_spk1.txt,36,5,-5,31,30,17.43025,0,5.0097336769104,18.839221954345703,13.829488277435303,5.002057075500488,18.67315101623535,13.671093940734863,1.2396373748779297,3.5026421546936035,2.263004779815674,0.1951219512195122,8,41,9.484994177599948,0.4556864200003474,9.940680597600295,,OR WASHING OR CHURNING DAYS HER LIFE WAS QUIET AND MONOTONOUS ALTHOUGH HARD WORKING AND WHILE HER HANDS MECHANICALLY FOUND AND DID THEIR ACCUSTOMED LABOUR THE THOUGHTS THAT ROSE IN HER HEAD ALWAYS CENTRED ON CHARLEY KINRAID HIS WAYS HIS WORDS,"or washing or churning days. Her life was quiet and monotonous, although hardworking, and while her hands mechanically found and did the recustom labor, the thoughts that Rose and her head always centered on Charlie Kinraid, his ways, his words."
2,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_2_doa36_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_2_doa36_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_2_doa36_spk1.txt,36,10,10,46,30,17.43025,0,5.0097336769104,19.00160789489746,13.99187421798706,5.002057075500488,18.846046447753906,13.843989372253418,1.2396373748779297,3.5069079399108887,2.267270565032959,0.1951219512195122,8,41,9.484994177599948,0.45269037499929254,9.93768455259924,,OR WASHING OR CHURNING DAYS HER LIFE WAS QUIET AND MONOTONOUS ALTHOUGH HARD WORKING AND WHILE HER HANDS MECHANICALLY FOUND AND DID THEIR ACCUSTOMED LABOUR THE THOUGHTS THAT ROSE IN HER HEAD ALWAYS CENTRED ON CHARLEY KINRAID HIS WAYS HIS WORDS,"or washing or churning days. Her life was quiet and monotonous, although hardworking, and while her hands mechanically found and did the recustom labor, the thoughts that rose in her head always centered on Charlie Kenraid. His ways, his words."
2,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_2_doa36_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_2_doa36_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_2_doa36_spk1.txt,36,20,20,56,30,17.43025,0,5.0097336769104,18.25914192199707,13.24940824508667,5.002057075500488,17.20573616027832,12.203679084777832,1.2396373748779297,3.4521095752716064,2.2124722003936768,0.1951219512195122,8,41,9.484994177599948,0.4321666650002953,9.917160842600243,,OR WASHING OR CHURNING DAYS HER LIFE WAS QUIET AND MONOTONOUS ALTHOUGH HARD WORKING AND WHILE HER HANDS MECHANICALLY FOUND AND DID THEIR ACCUSTOMED LABOUR THE THOUGHTS THAT ROSE IN HER HEAD ALWAYS CENTRED ON CHARLEY KINRAID HIS WAYS HIS WORDS,"or washing or churning days. Her life was quiet and monotonous, although hard-working, and while her hands mechanically found and did the recustom labor, the thoughts that Rose and her head always centered on Charlie Kinraid, his ways, his words."
2,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_2_doa36_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_2_doa36_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_2_doa36_spk1.txt,36,30,30,66,30,17.43025,0,5.0097336769104,-12.239184379577637,-17.248918056488037,5.002057075500488,-53.70796203613281,-58.7100191116333,1.2396373748779297,1.031739592552185,-0.20789778232574463,1.0,41,41,9.484994177599948,0.06029096099973685,9.545285138599684,,OR WASHING OR CHURNING DAYS HER LIFE WAS QUIET AND MONOTONOUS ALTHOUGH HARD WORKING AND WHILE HER HANDS MECHANICALLY FOUND AND DID THEIR ACCUSTOMED LABOUR THE THOUGHTS THAT ROSE IN HER HEAD ALWAYS CENTRED ON CHARLEY KINRAID HIS WAYS HIS WORDS,
3,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_3_doa39_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_3_doa39_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_3_doa39_spk1.txt,39,0,0,39,30,14.798375,0,4.865467071533203,22.268198013305664,17.40273094177246,4.855952739715576,22.11994171142578,17.263988971710205,1.2316536903381348,3.8676278591156006,2.635974168777466,0.058823529411764705,2,34,3.9043763957999547,0.41602173000046605,4.320398125800421,,WHICH TAKES OVER THE USUAL STREAM OF CONSCIOUSNESS TYPE OF THINKING IT IS IMPLIED THAT THE PROCESS MAY BE ATAVISTIC ONE OF THE NEWER THEORIES ONE HELD BY DOCTOR LEWIS R WOLBERG A PSYCHOANALYST,"which takes over the usual stream of consciousness type of thinking. It is implied that the process may be atavistic. One of the newer theories, one held by Dr. Louis R. Wolberg, a psychoanalyst."
3,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_3_doa39_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_3_doa39_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_3_doa39_spk1.txt,39,5,-5,34,30,14.798375,0,4.865467071533203,22.278575897216797,17.413108825683594,4.855952739715576,22.13475227355957,17.278799533843994,1.2316536903381348,3.8697826862335205,2.6381289958953857,0.058823529411764705,2,34,3.9043763957999547,0.4152591299998676,4.319635525799822,,WHICH TAKES OVER THE USUAL STREAM OF CONSCIOUSNESS TYPE OF THINKING IT IS IMPLIED THAT THE PROCESS MAY BE ATAVISTIC ONE OF THE NEWER THEORIES ONE HELD BY DOCTOR LEWIS R WOLBERG A PSYCHOANALYST,"which takes over the usual stream of consciousness type of thinking. It is implied that the process may be atavistic. One of the newer theories, one held by Dr. Louis R. Wolberg, a psychoanalyst."
3,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_3_doa39_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_3_doa39_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_3_doa39_spk1.txt,39,10,10,49,30,14.798375,0,4.865467071533203,22.2095890045166,17.3441219329834,4.855952739715576,22.050609588623047,17.19465684890747,1.2316536903381348,3.8707773685455322,2.6391236782073975,0.058823529411764705,2,34,3.9043763957999547,0.42168132299957506,4.32605771879953,,WHICH TAKES OVER THE USUAL STREAM OF CONSCIOUSNESS TYPE OF THINKING IT IS IMPLIED THAT THE PROCESS MAY BE ATAVISTIC ONE OF THE NEWER THEORIES ONE HELD BY DOCTOR LEWIS R WOLBERG A PSYCHOANALYST,"which takes over the usual stream of consciousness type of thinking. It is implied that the process may be atavistic. One of the newer theories, one held by Dr. Louis R. Wolberg, a psychoanalyst."
3,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_3_doa39_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_3_doa39_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_3_doa39_spk1.txt,39,20,20,59,30,14.798375,0,4.865467071533203,0.28363037109375,-4.581836700439453,4.855952739715576,-9.195903778076172,-14.051856517791748,1.2316536903381348,1.1670571565628052,-0.06459653377532959,1.4411764705882353,49,34,3.9043763957999547,0.49832890200013935,4.402705297800094,,WHICH TAKES OVER THE USUAL STREAM OF CONSCIOUSNESS TYPE OF THINKING IT IS IMPLIED THAT THE PROCESS MAY BE ATAVISTIC ONE OF THE NEWER THEORIES ONE HELD BY DOCTOR LEWIS R WOLBERG A PSYCHOANALYST,We take off with the usual extra features that we have at the weekend. We use it to make it a bit easier to smile or really just to look. We need to know if they're nice or if they're good. We take the years on the road. We think they're nice.
3,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_3_doa39_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_3_doa39_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_3_doa39_spk1.txt,39,30,-30,9,30,14.798375,0,4.865467071533203,-18.299123764038086,-23.16459083557129,4.855952739715576,-41.285247802734375,-46.14120054244995,1.2316536903381348,1.0275719165802002,-0.20408177375793457,1.0,34,34,3.9043763957999547,0.06727216100080113,3.971648556800756,,WHICH TAKES OVER THE USUAL STREAM OF CONSCIOUSNESS TYPE OF THINKING IT IS IMPLIED THAT THE PROCESS MAY BE ATAVISTIC ONE OF THE NEWER THEORIES ONE HELD BY DOCTOR LEWIS R WOLBERG A PSYCHOANALYST,
4,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_4_doa26_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_4_doa26_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_4_doa26_spk1.txt,26,0,0,26,30,15.334625,0,3.8145864009857178,14.795584678649902,10.980998277664185,3.797342300415039,14.606380462646484,10.809038162231445,1.250014066696167,3.20674467086792,1.956730604171753,0.15625,5,32,4.872548917800122,0.3296420919996308,5.202191009799753,,THE PUBLICATION IF MADE AT ALL SHOULD BE EFFECTED AS SOON AS POSSIBLE AFTER MY DEATH MY FATHER DIED ON THE SIXTH OF DECEMBER EIGHTEEN EIGHTY TWO IT WILL BE SEEN THEREFORE,"The publication, if made at all, should be affected as soon as possible after my death. My father died on the 6th of December, 1882. It will be seen, therefore."
4,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_4_doa26_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_4_doa26_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_4_doa26_spk1.txt,26,5,5,31,30,15.334625,0,3.8145864009857178,9.107522010803223,5.292935609817505,3.797342300415039,9.027392387390137,5.230050086975098,1.250014066696167,1.8106650114059448,0.5606509447097778,0.15625,5,32,4.872548917800122,0.32886777899966546,5.201416696799788,,THE PUBLICATION IF MADE AT ALL SHOULD BE EFFECTED AS SOON AS POSSIBLE AFTER MY DEATH MY FATHER DIED ON THE SIXTH OF DECEMBER EIGHTEEN EIGHTY TWO IT WILL BE SEEN THEREFORE,"The publication, if made at all, should be affected as soon as possible after my death. My father died on the 6th of December, 1882. It will be seen therefore."
4,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_4_doa26_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_4_doa26_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_4_doa26_spk1.txt,26,10,10,36,30,15.334625,0,3.8145864009857178,8.471521377563477,4.656934976577759,3.797342300415039,8.39625358581543,4.598911285400391,1.250014066696167,1.7281992435455322,0.47818517684936523,0.15625,5,32,4.872548917800122,0.33546851800019795,5.20801743580032,,THE PUBLICATION IF MADE AT ALL SHOULD BE EFFECTED AS SOON AS POSSIBLE AFTER MY DEATH MY FATHER DIED ON THE SIXTH OF DECEMBER EIGHTEEN EIGHTY TWO IT WILL BE SEEN THEREFORE,"The publication, if made at all, should be affected as soon as possible after my death. My father died on the 6th of December, 1882. It will be seen therefore."
4,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_4_doa26_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_4_doa26_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_4_doa26_spk1.txt,26,20,20,46,30,15.334625,0,3.8145864009857178,-10.117829322814941,-13.93241572380066,3.797342300415039,-15.419031143188477,-19.216373443603516,1.250014066696167,1.073421597480774,-0.17659246921539307,1.21875,39,32,4.872548917800122,0.33700362900071923,5.2095525468008415,,THE PUBLICATION IF MADE AT ALL SHOULD BE EFFECTED AS SOON AS POSSIBLE AFTER MY DEATH MY FATHER DIED ON THE SIXTH OF DECEMBER EIGHTEEN EIGHTY TWO IT WILL BE SEEN THEREFORE,"Yet after it was all over, she was informed that the emperor and Empress had spoken kindly to her and that she herself had made her vow and backed out of the room admirably for one in her position."
4,1,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_4_doa26_3spk.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_4_doa26_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_4_doa26_spk1.txt,26,30,30,56,30,15.334625,0,3.8145864009857178,-21.93555450439453,-25.75014090538025,3.797342300415039,-27.38022232055664,-31.17756462097168,1.250014066696167,1.042025089263916,-0.20798897743225098,1.21875,39,32,4.872548917800122,0.33604920899961144,5.208598126799734,,THE PUBLICATION IF MADE AT ALL SHOULD BE EFFECTED AS SOON AS POSSIBLE AFTER MY DEATH MY FATHER DIED ON THE SIXTH OF DECEMBER EIGHTEEN EIGHTY TWO IT WILL BE SEEN THEREFORE,"Yet after it was all over, she was informed that the Emperor and Empress had spoken kindly to her and that she herself had made her vow and backed out of the room admirably for one in her position."
