fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,clean_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,dsenet_sec,metrics_sec,whisper_sec,total_target_sec,reference,hypothesis
10,mic_fileid_10_doa115_3spk.wav,text_fileid_10_doa115_spk3.txt,115,115,0.0,3,clean_fileid_10_doa115_spk3.wav,0.1111111111111111,3,27,-8.779683113098145,10.495877265930176,19.27556037902832,-8.88211441040039,10.246691703796387,19.128806114196777,1.0835797786712646,1.7227394580841064,0.6391596794128418,4.166032589999759,0.37320076800006063,0.3148561940001855,4.854089552000005,WHILE IT JABBERED AND GESTICULATED AT SOME ANSWERING CREATURE BEHIND ME THIS OTHER WHICH WAS EVIDENTLY ITS MATE SOON CAME TOWARD US BEARING A MIGHTY STONE CUDGEL,"While it jabbered and gesticulated and saw an answering creature behind me, this other, which was evidently its mate, soon came toward us, bearing a mighty stone cudgel."
11,mic_fileid_11_doa93_3spk.wav,text_fileid_11_doa93_spk3.txt,93,93,0.0,3,clean_fileid_11_doa93_spk3.wav,0.05,2,40,-5.444764137268066,9.721275329589844,15.16603946685791,-5.510684967041016,9.339353561401367,14.850038528442383,1.1047149896621704,2.298029899597168,1.1933149099349976,4.254528995999863,0.413049337999837,0.44886710000037056,5.11644543400007,RAPID MOTION THROUGH SPACE ELATES ONE SO DOES NOTORIETY SO DOES THE POSSESSION OF MONEY THESE WERE THREE GOOD REASONS FOR JIMMY'S EXCITEMENT HE HAD BEEN SEEN BY MANY OF HIS FRIENDS THAT DAY IN THE COMPANY OF THESE CONTINENTALS,"Rapid motion through space, he lates one. So does notoriety. So does the possession of money. These were three good reasons for Jimmy's excitement. He had been seen by many of his friends that day in the company of these Continentals."
12,mic_fileid_12_doa226_3spk.wav,text_fileid_12_doa226_spk3.txt,226,226,0.0,3,clean_fileid_12_doa226_spk3.wav,0.041666666666666664,2,48,-3.5780861377716064,11.393406867980957,14.971493005752563,-3.6160919666290283,11.135457992553711,14.75154995918274,1.084868311882019,2.8510115146636963,1.7661432027816772,4.700835632000235,0.3053940079998938,0.4520845970000664,5.458314237000195,USING THEIR WELCOME RELEASE TO CONTINUE THEIR PROTEST THE WOMEN AGAIN MARCHED WITH THEIR BANNERS TO THE WHITE HOUSE IN AN ATTEMPT TO PICKET AGAIN THEY WERE ARRESTED NO ONE WHO SAW THAT LINE WILL EVER FORGET THE IMPRESSION IT MADE NOT ONLY ON FRIENDS OF THE SUFFRAGISTS,"Using their welcome release to continue their protest, the women again marched with their banners to the White House in an attempt to pick it. Again, they were arrested. No one who saw that line will ever forget the impression it made, not only on friends of the suffragists."
13,mic_fileid_13_doa232_3spk.wav,text_fileid_13_doa232_spk3.txt,232,232,0.0,3,clean_fileid_13_doa232_spk3.wav,0.20454545454545456,9,44,-9.980062484741211,9.180785179138184,19.160847663879395,-10.105048179626465,8.966601371765137,19.0716495513916,1.0817384719848633,2.240088701248169,1.1583502292633057,4.95619734399952,0.627086644999963,0.5081428200001028,6.091426808999586,HONEST FAMILY COACHES LOADED DOWN WITH GREAT AUNTS AND GRANDMOTHERS DISPLAYED AT THEIR DOORS FRESH GROUPS OF CHILDREN IN DISGUISE CLOWNS OF SEVEN YEARS OF AGE COLUMBINES OF SIX RAVISHING LITTLE CREATURES WHO FELT THAT THEY FORMED AN OFFICIAL PART OF THE PUBLIC MIRTH,"Honest family coaches, loaded down with great-ons and grandmothers, displayed at their door as fresh groups of children in the skies. Clowns of seven years of age, columned by the six ravishing little creatures who felt that they formed an official part of the public mirth."
14,mic_fileid_14_doa224_3spk.wav,text_fileid_14_doa224_spk3.txt,224,224,0.0,3,clean_fileid_14_doa224_spk3.wav,0.11904761904761904,5,42,-10.373822212219238,10.132469177246094,20.506291389465332,-10.449195861816406,9.94667911529541,20.395874977111816,1.2854676246643066,2.4881038665771484,1.2026362419128418,5.037338504000218,0.808658768999976,0.5044569110000339,6.3504541840002275,EQUIPPING OUR WARRIORS WITH BUCKLERS HELMS AND LANCES AND SUCH LIKE OUTLANDISH AND OBSOLETE WEAPONS THE LIKE OF WHICH PERCHANCE THEY HAD NEVER SEEN OR HEARD OF IN THE SAME MANNER THAT A CUNNING STATUARY ARRAYS A MODERN GENERAL OR AN ADMIRAL,"Equipping our warriors with bucklers, helms, and lances, and such like outlandish and obsolete weapons, the like of which, for chance, they had never seen or heard of. In the same manner that a cunning statuary, a razor modern in general, or an admiral."
15,mic_fileid_15_doa78_3spk.wav,text_fileid_15_doa78_spk3.txt,78,78,0.0,3,clean_fileid_15_doa78_spk3.wav,0.13157894736842105,5,38,-9.721858024597168,9.095812797546387,18.817670822143555,-9.817045211791992,8.753357887268066,18.57040309906006,1.120772361755371,2.2568066120147705,1.1360342502593994,4.265264169000602,0.505065361999641,0.3775177369998346,5.147847268000078,FOOD WAS BROUGHT ME AT INTERVALS BUT OWING TO THE UTTER DARKNESS OF THE PLACE I DO NOT KNOW WHETHER I LAY THERE DAYS OR WEEKS OR MONTHS IT WAS THE MOST HORRIBLE EXPERIENCE OF ALL MY LIFE,"Food was grimy and intervals, but I went to the utter darkness of the place. I do not know whether I lay there days or weeks or months. It was the most horrible experience of all my life."
16,mic_fileid_16_doa159_3spk.wav,text_fileid_16_doa159_spk3.txt,159,159,0.0,3,clean_fileid_16_doa159_spk3.wav,0.04,1,25,-9.066036224365234,11.764996528625488,20.831032752990723,-9.169353485107422,11.415410041809082,20.584763526916504,1.0654348134994507,2.585099697113037,1.5196648836135864,4.206985946999794,0.24049511599969264,0.31495254199990086,4.762433604999387,HINGHAM TYPIFIES WHAT IS QUAINTEST AND BEST IN NEW ENGLAND TOWNS POSSIBLY THE DAPPLING OF THE ELMS POSSIBLY THE SHADOW OF THE OLD SHIP CHURCH,"Hingham typifies what is quaintest and best in New England towns, possibly the dappling of the Elms, possibly the shadow of the Old Ships Church."
17,mic_fileid_17_doa281_3spk.wav,text_fileid_17_doa281_spk3.txt,281,281,0.0,3,clean_fileid_17_doa281_spk3.wav,0.027777777777777776,1,36,-9.848913192749023,10.201472282409668,20.05038547515869,-10.002323150634766,9.67442512512207,19.676748275756836,1.0367112159729004,2.116971969604492,1.0802607536315918,4.596495849999883,0.5664497910001955,0.37498672199990324,5.537932362999982,THE INSTRUMENTS OF THE CHASE WERE TO BE SEEN IN ABUNDANCE AMONG THE LODGES BUT NONE DEPARTED HERE AND THERE A WARRIOR WAS EXAMINING HIS ARMS WITH AN ATTENTION THAT IS RARELY BESTOWED ON THE IMPLEMENTS,"The instruments of the chaise were to be seen in abundance among the lodges, but none departed. Here and there a warrior was examining his arms, with an attention that is rarely bestowed on the implements."
18,mic_fileid_18_doa268_3spk.wav,text_fileid_18_doa268_spk3.txt,268,268,0.0,3,clean_fileid_18_doa268_spk3.wav,0.21875,7,32,-8.957022666931152,11.830822944641113,20.787845611572266,-9.101871490478516,11.623495101928711,20.725366592407227,1.0888482332229614,2.5833117961883545,1.494463562965393,4.194178887999442,0.40846388899990416,0.37276966099989295,4.975412437999239,WEAL INDEED YOU LOOK VERY LIKE A SOUL AS FEEDS ON WEAL CONTINUED MISSUS CAREY IN AN UNDER TONE AS HER DECLINING CUSTOMER MOVED AWAY WELL IT GETS LATE SAID THE WIDOW,"Wheel, indeed. You look very like a soul as feeds on wheel, continued Mrs. Carey in an undertone as her decline in customer moved away. Well, it gets late, said the widow."
19,mic_fileid_19_doa121_3spk.wav,text_fileid_19_doa121_spk3.txt,121,121,0.0,3,clean_fileid_19_doa121_spk3.wav,0.0,0,49,-9.991103172302246,12.774399757385254,22.7655029296875,-10.05156421661377,12.570084571838379,22.62164878845215,1.084110140800476,2.7097995281219482,1.6256893873214722,4.81236875400009,0.7757931870000903,0.7126115400001254,6.300773481000306,TO HEAR YOU TALK SO MUCH ABOUT THE FRENCH BREAD AT NORTHANGER I AM SURE I DO NOT CARE ABOUT THE BREAD IT IS ALL THE SAME TO ME WHAT I EAT THERE IS A VERY CLEVER ESSAY IN ONE OF THE BOOKS UPSTAIRS UPON MUCH SUCH A SUBJECT,to hear you talk so much about the French bread at Northanger. I am sure I do not care about the bread. It is all the same to me what I eat. There is a very clever essay in one of the books upstairs upon much such a subject.
20,mic_fileid_20_doa246_3spk.wav,text_fileid_20_doa246_spk3.txt,246,246,0.0,3,clean_fileid_20_doa246_spk3.wav,0.0,0,34,-6.714217185974121,10.703815460205078,17.4180326461792,-6.864075660705566,10.50747013092041,17.371545791625977,1.0873833894729614,2.4113285541534424,1.323945164680481,5.505557383999985,0.4694900569998026,0.4003630259999227,6.3754104669997105,IN FACT IT POSSESSED THE GREATEST OF ALL CLAIMS TO THEIR ADMIRATION FOR IT WAS PARTLY INCOMPREHENSIBLE AND BY THE ARTFUL INTRODUCTION OF A WORD HERE AND THERE OF WHICH HIS HEARERS KNEW NOTHING,"In fact, it possessed the greatest of all claims to their admiration, for it was partly incomprehensible and by the artful introduction of a word here and there, of which his hearers knew nothing."
21,mic_fileid_21_doa147_3spk.wav,text_fileid_21_doa147_spk3.txt,147,147,0.0,3,clean_fileid_21_doa147_spk3.wav,0.3333333333333333,11,33,-9.369210243225098,9.79250431060791,19.161714553833008,-9.489553451538086,9.363205909729004,18.85275936126709,1.2063813209533691,1.560931921005249,0.3545506000518799,6.196556242000042,0.463254741000128,0.38586650400020517,7.0456774870003755,PLAYING ON HIS FACE WARMED IT FOR A MOMENT THEN LINGERED AND FROZE IN HIS HAIR STIFFENING IT INTO ICICLES HE FELT THE APPROACH OF ANOTHER DANGER HE COULD NOT AFFORD TO FALL,"Under his face, wondered for a moment, then winding and frozen his hand, stiffening into icicles. He felt the approach of another danger that could not hold to fall."
22,mic_fileid_22_doa123_3spk.wav,text_fileid_22_doa123_spk3.txt,123,123,0.0,3,clean_fileid_22_doa123_spk3.wav,0.06451612903225806,2,31,-8.87399959564209,10.493366241455078,19.367365837097168,-8.943625450134277,10.150243759155273,19.09386920928955,1.0800502300262451,2.3749406337738037,1.2948904037475586,6.000747136999962,0.5206434789997729,0.3794214249996912,6.900812040999426,THE EYES OF DUKES OF THE BLOOD ROYAL HAVE BEEN PLUCKED OUT FOR THE GOOD OF THE KINGDOM CERTAIN PRINCES TOO NEAR TO THE THRONE HAVE BEEN CONVENIENTLY STIFLED BETWEEN MATTRESSES,"The eyes of the Dukes of the Blood Royal have been plucked out for the good of the kingdom. Certain princes, too near to the throne, have been conveniently skilful between mattresses."
23,mic_fileid_23_doa6_3spk.wav,text_fileid_23_doa6_spk3.txt,6,6,0.0,3,clean_fileid_23_doa6_spk3.wav,0.02127659574468085,1,47,-7.2676849365234375,11.346283912658691,18.61396884918213,-7.352294445037842,11.067037582397461,18.419332027435303,1.1051969528198242,2.4985170364379883,1.393320083618164,5.687755769000432,0.5224719870002446,0.5285247389997494,6.738752495000426,WILL TAKE WITHOUT FLINCHING A BLOW WHICH WOULD LEAVE ANOTHER MAN WRITHING ON THE GROUND SUCH THINGS ARE NOT TO BE ACQUIRED IN A WEEK BUT ALL THAT COULD BE DONE IN A WEEK SHOULD BE DONE THE MEDICAL ASSISTANT HAD A GOOD BASIS TO START FROM,"will take without flinching a blow which would leave another man riding on the ground. Such things are not to be acquired in a week, but all that could be done in a week should be done. The medical assistant had a good basis to start from."
24,mic_fileid_24_doa57_3spk.wav,text_fileid_24_doa57_spk3.txt,57,57,0.0,3,clean_fileid_24_doa57_spk3.wav,0.06382978723404255,3,47,-7.323421478271484,10.089815139770508,17.413236618041992,-7.386937618255615,9.852506637573242,17.239444255828857,1.0450607538223267,1.7347036600112915,0.6896429061889648,5.983765685000435,0.4646911390000241,0.5181487159998142,6.966605540000273,AND VERY PRETTY SHE LOOKED IN HER NEAT SHEPHERD'S PLAID SUIT AND NATTY LITTLE WHITE CANVAS HAT VERY SOON SHE SAID I HOPE NEITHER OF YOU WILL MISUNDERSTAND ME WHEN I TELL YOU THAT IF MY HOPES ARE REALIZED I WILL NOT RIDE WITH YOU MUCH LONGER,"And very pretty she looked in her neat shepherd's clad suit and natty little white camera pack. Very soon she said, I hope neither of you will misunderstand me when I tell you that if my hopes are realized, I will not ride with you much longer."
25,mic_fileid_25_doa156_3spk.wav,text_fileid_25_doa156_spk3.txt,156,156,0.0,3,clean_fileid_25_doa156_spk3.wav,0.12195121951219512,5,41,-7.1116623878479,10.194253921508789,17.30591630935669,-7.168880462646484,10.050174713134766,17.21905517578125,1.0738261938095093,2.4982001781463623,1.424373984336853,4.901589302000048,0.3565739720002057,0.4551784640002552,5.7133417380005085,THE SCOTCH PEOPLE WANTED TO OWN THE PORTRAIT OF CARLYLE AND THE CITY OF GLASGOW WAS GLAD TO PAY FIVE THOUSAND DOLLARS FOR IT MISTER WHISTLER MARRIED A WOMAN WHO WAS HERSELF AN ARTIST AND SHE WAS VERY PROUD OF HIM,"The Scotch people wanted to own the portrait of Carlisle and the city of Glasgow was glad to pay $5,000 for it. Mr. Whistler married a woman who was herself an artist and she was very proud of him."
26,mic_fileid_26_doa67_3spk.wav,text_fileid_26_doa67_spk3.txt,67,67,0.0,3,clean_fileid_26_doa67_spk3.wav,0.7407407407407407,20,27,-12.276037216186523,-8.423445701599121,3.8525915145874023,-12.85855484008789,-10.330595970153809,2.527958869934082,1.055788516998291,1.045493721961975,-0.010294795036315918,5.498070602000098,1.0402835859999868,0.41752290499971423,6.955877092999799,IT'S A GENUINE LOWESTOFT HARLOW SAYS WILL YOU GO OF COURSE I WILL WHAT TIME ELEVEN IF YOU CAN AT PARK STREET SHE'S AT THE WEST END,"It's a genuinely low-cost office, says. Where'd we go? In poor Sanwell, her time. We'll have her with you here on the half street. She's at the bus stop."
27,mic_fileid_27_doa31_3spk.wav,text_fileid_27_doa31_spk3.txt,31,31,0.0,3,clean_fileid_27_doa31_spk3.wav,0.0967741935483871,3,31,-6.9299798011779785,11.171947479248047,18.101927280426025,-7.000515460968018,10.758035659790039,17.758551120758057,1.066637396812439,2.147210121154785,1.0805727243423462,5.64307785399933,0.47586133699996935,0.34590226299997084,6.46484145399927,THROWING HIS ARMS ASIDE HE MUST FOR PRESENT ENDS GIVE UP THE ULTIMATE OBJECT OF HIS ENDEAVOURS HE CAME TO WINDSOR TO CONSULT WITH US EVERY DAY ADDED TO HIS DIFFICULTIES,"Throwing his arms aside, he must, for present-day, give up the ultimate object of his endeavors. He came to Windsor to consult with us. Every day, added to his difficulties."
28,mic_fileid_28_doa124_3spk.wav,text_fileid_28_doa124_spk3.txt,124,124,0.0,3,clean_fileid_28_doa124_spk3.wav,0.0,0,40,-5.226335048675537,12.550192832946777,17.776527881622314,-5.270536422729492,12.37159538269043,17.642131805419922,1.1029092073440552,2.8468832969665527,1.7439740896224976,4.756136270999832,0.4002123529999153,0.41146347999983846,5.567812103999586,BUT JESUS WAS TOO QUICK FOR THEM HE SAID I'LL ANSWER YOUR QUESTION IF YOU ANSWER A QUESTION OF MINE WHEN JOHN THE BAPTIST USED TO PREACH TO YOU AND BAPTIZE PEOPLE WHO GAVE HIM THE RIGHT TO DO THAT,"But Jesus was too quick for them. He said, I'll answer your question if you answer a question of mine. When John the Baptist used to preach to you and baptize people, who gave him the right to do that?"
29,mic_fileid_29_doa150_3spk.wav,text_fileid_29_doa150_spk3.txt,150,150,0.0,3,clean_fileid_29_doa150_spk3.wav,0.0,0,31,-7.608908176422119,11.045255661010742,18.65416383743286,-7.690340042114258,10.105875968933105,17.796216011047363,1.065276861190796,2.2557735443115234,1.1904966831207275,4.347983668999859,0.5238852060001591,0.3248760900000889,5.196744965000107,BETWEEN THESE TWO PARTS THE DREAM WORK COMPLETES ITSELF THE INFLUENCING OF THE DAY REMNANTS BY THE UNCONSCIOUS NECESSITATES REGRESSION THIS IS THE DEEPEST INSIGHT INTO THE NATURE OF THE DREAM,"Between these two parts, the dream work completes itself. The influencing of the day remnants by the unconscious necessitates regression. This is the deepest insight into the nature of the dream."
30,mic_fileid_30_doa279_3spk.wav,text_fileid_30_doa279_spk3.txt,279,279,0.0,3,clean_fileid_30_doa279_spk3.wav,0.05405405405405406,2,37,-6.005729675292969,14.502315521240234,20.508045196533203,-6.0507307052612305,14.356645584106445,20.407376289367676,1.1763560771942139,3.0568459033966064,1.8804898262023926,4.750096622999536,0.462904274000266,0.38817582200044853,5.60117671900025,HE BOUGHT THE PROPERTY DOUBLED THE SUBSCRIPTION RATES LOWERED THE ADVERTISING EXCLUDED EVERYTHING QUESTIONABLE FROM THE COLUMNS OF HIS PAPER MADE HIS EDITORIALS BRIEF YET COMPREHENSIVE UNTIL UNDER HIS JUDICIOUS MANAGEMENT THE JOURNAL REACHED THE LARGE CIRCULATION,"He bought the property, doubled the subscription rates, lowered the advertising, excluded everything questionable from the columns of his paper, made his editorials free, yet comprehensive, until under his judicious management the journal reached a large circulation."
31,mic_fileid_31_doa216_3spk.wav,text_fileid_31_doa216_spk3.txt,216,216,0.0,3,clean_fileid_31_doa216_spk3.wav,0.027777777777777776,1,36,-11.54367733001709,10.255645751953125,21.799323081970215,-11.65864086151123,10.026132583618164,21.684773445129395,1.4031020402908325,1.96052086353302,0.5574188232421875,4.99925427000062,0.7172562650002874,0.41779467800006387,6.134305213000971,BY PRECEPT AND EXAMPLE HE ADVOCATED FREQUENT PLAYING OF THE PRELUDES AND FUGUES OF BACH AS A MEANS OF CULTIVATING MUSICAL INTELLIGENCE MUSCULAR INDEPENDENCE AND TOUCH AND TONE DISCRIMINATION HIS MUSICAL HEROES WERE BACH AND MOZART,"By precept and example, he advocated frequent playing of the preludes and fumes of Bach as a means of cultivating musical intelligence, muscular independence, and touch and tone discrimination. His musical heroes were Bach and Mozart."
32,mic_fileid_32_doa286_3spk.wav,text_fileid_32_doa286_spk3.txt,286,286,0.0,3,clean_fileid_32_doa286_spk3.wav,0.14893617021276595,7,47,-1.8710745573043823,13.717154502868652,15.588229060173035,-1.900573492050171,13.390249252319336,15.290822744369507,1.2165194749832153,3.2192752361297607,2.0027557611465454,4.627681257999939,0.3730909339997197,0.5515254990000358,5.552297690999694,AND YOU CAN'T MANAGE THEM YOU'RE A TRAITOR YOURSELF I KNOW YOU I'LL FLAY YOU ALL ALIVE AND AS IF AFRAID OF WASTING HIS STORE OF ANGER HE LEFT ALPATYCH AND WENT RAPIDLY FORWARD ALPATYCH MASTERING HIS OFFENDED FEELINGS KEPT PACE WITH ROSTOV AT A GLIDING GAIT,"And you can't manage him? You're a traitor yourself. I know you, I'll flay you all alive. And this is a break of wasting his sort of anger. He left Alpatych and went rapidly forward. Alpatych, mastering his offended feelings, kept pace with Rostov at a gliding gate."
