fileid,mic_file,method,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
10,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_10_doa3_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.430875,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_10/enhanced_fileid_10_doa3_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_10_doa3_spk1.txt,0.08888888888888889,4,45,7.444530050964139,-2.2129224528110574,-9.657452503775197,6.5822163485292196,-28.49569793906298,-35.0779142875922,HERE HE SAW CLIENTS WHEN MISTER CARLYLE WAS OUT OR ENGAGED AND HERE HE ISSUED PRIVATE ORDERS A LITTLE WINDOW NOT LARGER THAN A PANE OF GLASS LOOKED OUT FROM THE CLERK'S OFFICE THEY CALLED IT OLD DILL'S PEEP HOLE AND WISHED IT ANYWHERE ELSE,"Here he saw clients when Mr. Carlisle was out or engaged, and here he issued private orders. A little window, not larger than a pane of glass, looked out from the clerk's office. They called it Old Dills Peephole and wished it anywhere else.",0.5788141449993418,0.5788141449993418,0.037510131149357494,0.037510131149357494,1
11,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_11_doa93_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.721,264,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_11/enhanced_fileid_11_doa264_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_11_doa264_spk1.txt,0.46875,15,32,4.3507104076795775,-1.0768405472288822,-5.42755095490846,2.517219782265993,-21.4174538273341,-23.934673609600093,SEES ME BOWLING ALONG THE ROAD STRAIGHTWAY DELIVERS HIMSELF OF A YELL PURE AND SIMPLE AT PERRYSBURG I STRIKE THE FAMOUS MAUMEE PIKE FORTY MILES OF STONE ROAD ALMOST A DEAD LEVEL,"Siege Meeple was along the road straight when he delivers himself of a gout pure and simple. At Perriesburg I striked a famous Wami pipe, 40 miles of stone road almost to dead levels.",0.49863808900045115,0.49863808900045115,0.03171796253421864,0.03171796253421864,1
12,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_12_doa38_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.289,38,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_12/enhanced_fileid_12_doa38_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_12_doa38_spk1.txt,0.125,5,40,3.0117120170647294,-1.9824850332001251,-4.994197050264854,2.310881151869645,-14.40188116505106,-16.712762316920706,OF ANY OTHER MATTER WHICH MIGHT HAVE BEEN PREYING UPON HER HUSBAND'S MIND RECENTLY MISSUS MANDERSON KNEW OF NONE WHATEVER THE CORONER INTIMATED THAT HER ORDEAL WAS AT AN END AND THE VEILED LADY MADE HER WAY TO THE DOOR,"of any other matter which might have been framed upon her husband's mind recently. Mrs. Anderson knew of none what of. The coroner intimated that her ordeal was at an end, and the veiled lady made her way to the door.",0.6554657770029735,0.6554657770029735,0.03791230129000945,0.03791230129000945,1
13,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_13_doa5_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.47475,5,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_13/enhanced_fileid_13_doa5_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_13_doa5_spk1.txt,0.02564102564102564,1,39,4.507896838221571,-3.034783901336553,-7.542680739558124,3.72152809385599,-7.935729436692358,-11.657257530548348,NO MATTER HOW DIFFICULT HE MUST SUCCEED IN IT OR DIE THEY DID NOT THINK LONG BUT REPLIED LET HIM BUILD YOUR MAJESTY IN ONE DAY A MORE BEAUTIFUL PALACE THAN THIS AND IF HE FAILS IN THE ATTEMPT,"No matter how difficult, it must succeed in it or die. They did not think long, but replied, Let him build your majesty in one day a more beautiful palace than this, and if he fails in the attempt.",0.5160655239997141,0.5160655239997141,0.02953206907107192,0.02953206907107192,1
14,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_14_doa181_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.749,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_14/enhanced_fileid_14_doa181_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_14_doa181_spk1.txt,0.09523809523809523,4,42,5.70254806064969,-2.100093626211267,-7.802641686860957,5.878008946627866,-29.790012822666853,-35.66802176929472,THIS WAS A CURIOUS CONSOLATION THE TWO SPENT HOURS TOGETHER SOMETIMES IN THE TINY PARLOR STUMBLING OVER BERLIN WOOL DIFFICULTIES AND NOW AND THEN WANDERING TO AND FRO CONVERSATIONALLY FROM PRISCILLA TO THE OCTAGON STITCH AND FROM THE OCTAGON STITCH TO DENIS,"This was a curious consolation. The two spent hours together sometimes in a tiny parlor, stumbling over Berlin Wall difficulties and now and then wandering true and fro, conversationally from Priscilla to the Octagon Stitch and from the Octagon Stitch to Dennis.",0.5036893559990858,0.5036893559990858,0.028378463913408408,0.028378463913408408,1
15,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_15_doa78_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.6375,266,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_15/enhanced_fileid_15_doa266_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_15_doa266_spk1.txt,0.1388888888888889,5,36,5.416050440078651,-1.1646881294726197,-6.58073856955127,4.383063203187186,-26.141278395512906,-30.52434159870009,WHEN ON SHORE HE FOLLOWED HIS FAVORITES LIKE A DOG AND WAS NEVER KNOWN TO ROOT EXCEPT IN SPEECH AND APPEARANCE HE WAS THE COUNTERPART OF A HAPPY GOOD NATURED AND WELL CARED FOR HOUSEHOLD DOG,"When on shore, he followed his favorites like a dog, and was never known to root. Except in speech and appearance, he was the counterpart of a happy, good-natured, and well-cared-for household dog.",0.4615390210019541,0.4615390210019541,0.029514885435776444,0.029514885435776444,1
16,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_16_doa36_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.665875,36,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_16/enhanced_fileid_16_doa36_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_16_doa36_spk1.txt,0.1,4,40,4.715887579296116,-2.562470663273411,-7.278358242569528,5.223743319615117,-10.087679849894538,-15.311423169509656,ONE HOT SUMMER DAY A FEW MONTHS AFTER THE MARRIAGE JULIET RETURNING TO THE CONSULATE AFTER A MORNING SPENT IN VERY ACTIVE EXERCISE UPON A TENNIS COURT WAS MET ON THE DOORSTEP BY DORA THE YOUNGEST OF THE CLARENCY BUTCHERS,"One hot summer day, a few months after the marriage, Juliet, returning to the consulate after a morning spent in very active exercise in the tonic tennis court, was met on the doorstep by Dora, the youngest of the Clarence butchers.",0.5202585410006577,0.5202585410006577,0.03320967012698989,0.03320967012698989,1
17,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_17_doa99_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,16.526625,99,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_17/enhanced_fileid_17_doa99_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_17_doa99_spk1.txt,0.0196078431372549,1,51,4.538646043512617,-1.7909856061185228,-6.329631649631139,3.500031346448058,-23.89652873772928,-27.396560084177338,WASN'T SHE LATER ON ENGAGED TO A MAN WHOM SHE REALLY LOVED YES THAT WAS IT AND DURING ALL THE TIME SHE KEPT UP HER OLD LIAISON THE AUTHOR WANTED TO SHOW THAT A WOMAN CAN LOVE IN TWO WAYS A MAN ONLY IN ONE THAT'S TRUE ENOUGH ISN'T IT CERTAINLY,"Wasn't she later on engaged to a man whom she really loved? Yes, that was it. And during all the time she kept up her old liaison. The author wanted the show that a woman can love in two ways. A man only in one. That's true enough, isn't it? Certainly.",0.6488202629989246,0.6488202629989246,0.039259090286064134,0.039259090286064134,1
18,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_18_doa181_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.649,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_18/enhanced_fileid_18_doa181_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_18_doa181_spk1.txt,0.06666666666666667,3,45,5.032712298718076,-3.184684093400082,-8.217396392118157,5.418632518875928,-24.733418614572894,-30.152051133448822,AND DON'T I HOPE THAT FIRST PICTURE TURNS OUT GOOD IT WAS A REMARKABLE POSE IF ONLY THE FOCUS WAS RIGHT HE STARTED TOWARD THE CABIN DOOR AS THOUGH ANXIOUS TO DEVELOP HIS ROLL OF FILM AND DISCOVER WHAT SUCCESS HIS LABOR HAD RESULTED IN,And don't I hope that first picture turns out good? It was a remarkable post if only the focus was right. He started toward the cabin door as though anxious to develop his role of film and discover what success his labour had resulted in.,0.5138188199998694,0.5138188199998694,0.032833971499768,0.032833971499768,1
19,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_19_doa121_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.152125,340,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_19/enhanced_fileid_19_doa340_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_19_doa340_spk1.txt,0.11904761904761904,5,42,6.963142319533812,-1.0014694811432956,-7.964611800677108,6.300918608916669,-18.428809234041243,-24.729727842957914,THE INJURIES TO DAK KOVA HAD DELAYED THE MARCH SO GREATLY THAT IT WAS DECIDED TO GIVE UP THE EXPEDITION WHICH WAS A RAID UPON A SMALL THARK COMMUNITY IN RETALIATION FOR THE DESTRUCTION OF THE INCUBATOR UNTIL AFTER THE GREAT GAMES,"The injuries to Dacoba had delayed the march so greatly that it was decided to give up the expedition, which was arrayed upon a small, thart community in retaliation for the destruction of the incubator, until after the Great Games.",0.4892936130017915,0.4892936130017915,0.028526705175119203,0.028526705175119203,1
20,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_20_doa68_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,16.674375,68,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_20/enhanced_fileid_20_doa68_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_20_doa68_spk1.txt,0.029411764705882353,1,34,4.592732917239571,-2.2473248582127234,-6.840057775452294,3.64248871573861,-23.418418883158797,-27.06090759889741,OLENIN WAS ABOUT TO APPROACH THE DEAD BODY AND HAD BEGUN TO LOOK AT IT WHEN THE BROTHER LOOKING UP AT HIM FROM UNDER HIS BROWS WITH CALM CONTEMPT SAID SOMETHING SHARPLY AND ANGRILY,"Al-Anim was about to approach the dead body and had begun to look at it when the brother, looking up at him from under his brows with calm contempt, said something sharply and angrily.",0.4325422420006362,0.4325422420006362,0.025940537021665648,0.025940537021665648,1
21,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_21_doa34_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.10975,34,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_GT/official_hark_outputs/fileid_21/enhanced_fileid_21_doa34_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_21_doa34_spk1.txt,0.05405405405405406,2,37,6.26855616178417,-1.4329786023897113,-7.701534764173882,5.846675211722755,-22.1383481659091,-27.985023377631855,WE THEN WENT TO WORK TO MAKE CLOTHES AFTER THE PATTERN OF THE NETCHELLI ESKIMO AND THE SEWING WENT ON EARLY AND LATE THICK ANORAKS AND THIN ONES HEAVY BREECHES AND LIGHT WINTER STOCKINGS AND SUMMER STOCKINGS,"We then went to work to make clothes after the pattern of the Natcheli Eskimo, and the sewing went on early and late. Thick anoraks and thin ones, heavy breaches and light, winter stockings and summer stockings.",0.5369379580006353,0.5369379580006353,0.031381987346433195,0.031381987346433195,1
