fileid,mic_file,method,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
10,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_10_doa3_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.430875,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_10/hark_fileid_10_mic_fileid_10_doa3_3spk_1.wav,oracle_wer,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_10_doa3_spk1.txt,0.08888888888888889,4,45,7.448261599891674,-1.6977155514059914,-9.145977151297664,6.5867931965415085,-39.90297128991687,-46.48976448645838,HERE HE SAW CLIENTS WHEN MISTER CARLYLE WAS OUT OR ENGAGED AND HERE HE ISSUED PRIVATE ORDERS A LITTLE WINDOW NOT LARGER THAN A PANE OF GLASS LOOKED OUT FROM THE CLERK'S OFFICE THEY CALLED IT OLD DILL'S PEEP HOLE AND WISHED IT ANYWHERE ELSE,"Here he saw clients when Mr. Carlisle was out or engaged, and here he issued private orders. A little window, not larger than a pane of glass, looked out from the clerk's office. They called it Old Dills Peephole and wished it anywhere else.",1.7311057630013238,1.7311057630013238,0.11218454967727519,0.11218454967727519,1
11,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_11_doa93_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.721,264,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_11/hark_fileid_11_mic_fileid_11_doa93_3spk_1.wav,oracle_wer,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_11_doa264_spk1.txt,0.34375,11,32,4.350710413203467,-1.1230681636133397,-5.473778576816807,2.5173780340204233,-21.604416598856886,-24.12179463287731,SEES ME BOWLING ALONG THE ROAD STRAIGHTWAY DELIVERS HIMSELF OF A YELL PURE AND SIMPLE AT PERRYSBURG I STRIKE THE FAMOUS MAUMEE PIKE FORTY MILES OF STONE ROAD ALMOST A DEAD LEVEL,"Seize me along the road, stream-wetting, deletious himself of a gout pure and simple. At Perrysburg, I striked a famous swami pipe 40 miles of stone road, almost to dead level.",1.3647389879988623,1.3647389879988623,0.08680993499134039,0.08680993499134039,1
12,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_12_doa38_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.289,38,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_12/hark_fileid_12_mic_fileid_12_doa38_3spk_2.wav,oracle_wer,2,,,6,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_12_doa38_spk1.txt,0.3,12,40,3.011712052950408,-2.802246500897039,-5.813958553847447,2.3108811916335945,-14.666587603699073,-16.97746879533267,OF ANY OTHER MATTER WHICH MIGHT HAVE BEEN PREYING UPON HER HUSBAND'S MIND RECENTLY MISSUS MANDERSON KNEW OF NONE WHATEVER THE CORONER INTIMATED THAT HER ORDEAL WAS AT AN END AND THE VEILED LADY MADE HER WAY TO THE DOOR,"of any other matter which might have been praised upon her as its modesty. Mrs. Anderson knew of none what it was. The coroner intimated that her ordeal was by now, and the veiled lady made her way to the door.",6.229020105996824,6.229020105996824,0.3602880505521906,0.3602880505521906,1
13,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_13_doa5_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.47475,5,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_13/hark_fileid_13_mic_fileid_13_doa5_3spk_3.wav,oracle_wer,3,,,4,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_13_doa5_spk1.txt,0.5897435897435898,23,39,3.902537702719834,-2.1530760560708626,-6.055613758790697,3.112725313153186,-29.51139862212727,-32.62412393528046,NO MATTER HOW DIFFICULT HE MUST SUCCEED IN IT OR DIE THEY DID NOT THINK LONG BUT REPLIED LET HIM BUILD YOUR MAJESTY IN ONE DAY A MORE BEAUTIFUL PALACE THAN THIS AND IF HE FAILS IN THE ATTEMPT,"that you should have been long the reply. Let him build your majesty a one day of more beautiful powers than this, and if he fails, it is him.",5.860990978999325,5.860990978999325,0.3353977011974034,0.3353977011974034,1
14,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_14_doa181_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.749,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_14/hark_fileid_14_mic_fileid_14_doa181_3spk_0.wav,oracle_wer,0,,,6,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_14_doa181_spk1.txt,0.16666666666666666,7,42,5.7025480874645265,-2.8696312231816394,-8.572179310646167,5.878008974250064,-41.07962627142549,-46.957635245675554,THIS WAS A CURIOUS CONSOLATION THE TWO SPENT HOURS TOGETHER SOMETIMES IN THE TINY PARLOR STUMBLING OVER BERLIN WOOL DIFFICULTIES AND NOW AND THEN WANDERING TO AND FRO CONVERSATIONALLY FROM PRISCILLA TO THE OCTAGON STITCH AND FROM THE OCTAGON STITCH TO DENIS,"This was a curious consolation. The two spent hours together sometimes, with a tiny parlor, stumbling over volitual difficulties, and now and then, one way to and fro, conversationally, from Priscilla to the Octagon Stitch, and from the Octagon Stitch to Dennis.",7.072932729999593,7.072932729999593,0.3984975339455515,0.3984975339455515,1
15,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_15_doa78_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.6375,266,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_15/hark_fileid_15_mic_fileid_15_doa78_3spk_1.wav,oracle_wer,1,,,4,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_15_doa266_spk1.txt,0.16666666666666666,6,36,5.416050950868964,-2.393191813790181,-7.809242764659145,4.383063741907454,-31.901120683118698,-36.284184425026154,WHEN ON SHORE HE FOLLOWED HIS FAVORITES LIKE A DOG AND WAS NEVER KNOWN TO ROOT EXCEPT IN SPEECH AND APPEARANCE HE WAS THE COUNTERPART OF A HAPPY GOOD NATURED AND WELL CARED FOR HOUSEHOLD DOG,"When on shore, he followed his family like a dog, and was never known to root. Except in speech and appearance, he was the counterpart of a happy, good-natured, and well-cared-born household dog.",4.623917238997819,4.623917238997819,0.29569414797747845,0.29569414797747845,1
16,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_16_doa36_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.665875,36,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_16/hark_fileid_16_mic_fileid_16_doa36_3spk_0.wav,oracle_wer,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_16_doa36_spk1.txt,0.25,10,40,4.716664048709535,-2.5495835555899182,-7.266247604299453,5.224398569773348,-10.166778980297169,-15.391177550070516,ONE HOT SUMMER DAY A FEW MONTHS AFTER THE MARRIAGE JULIET RETURNING TO THE CONSULATE AFTER A MORNING SPENT IN VERY ACTIVE EXERCISE UPON A TENNIS COURT WAS MET ON THE DOORSTEP BY DORA THE YOUNGEST OF THE CLARENCY BUTCHERS,"One hot summer day, a few months after the marriage, Julia, returning to the consulate said that her husband had a very active exercise on the tennis court, was met on the doorstep by Dora, the youngest of the Torrancei butchers.",1.8323301330001414,1.8323301330001414,0.11696315290401216,0.11696315290401216,1
17,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_17_doa99_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,16.526625,99,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_17/hark_fileid_17_mic_fileid_17_doa99_3spk_1.wav,oracle_wer,1,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_17_doa99_spk1.txt,0.0196078431372549,1,51,4.538657842975558,-2.0127755616799883,-6.551433404655547,3.500046088328497,-21.89307657390868,-25.393122662237175,WASN'T SHE LATER ON ENGAGED TO A MAN WHOM SHE REALLY LOVED YES THAT WAS IT AND DURING ALL THE TIME SHE KEPT UP HER OLD LIAISON THE AUTHOR WANTED TO SHOW THAT A WOMAN CAN LOVE IN TWO WAYS A MAN ONLY IN ONE THAT'S TRUE ENOUGH ISN'T IT CERTAINLY,"Wasn't she later on engaged to a man who she really loved? Yes, that was it. And during all the time she kept up her old liaison, the author wanted to show that a woman can love in two ways, a man only in one. That's true enough, isn't it? Certainly.",1.8573321940020833,1.8573321940020833,0.11238424021856147,0.11238424021856147,1
18,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_18_doa181_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.649,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_18/hark_fileid_18_mic_fileid_18_doa181_3spk_0.wav,oracle_wer,0,,,5,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_18_doa181_spk1.txt,0.1111111111111111,5,45,5.03280846779539,-2.135545319288562,-7.1683537870839515,5.418729573519482,-24.45236025577438,-29.87108982929386,AND DON'T I HOPE THAT FIRST PICTURE TURNS OUT GOOD IT WAS A REMARKABLE POSE IF ONLY THE FOCUS WAS RIGHT HE STARTED TOWARD THE CABIN DOOR AS THOUGH ANXIOUS TO DEVELOP HIS ROLL OF FILM AND DISCOVER WHAT SUCCESS HIS LABOR HAD RESULTED IN,"And don't I hope that first picture turns out good? It was a remarkable post, only the focus was right. He started toward the cabin door as though anxious to develop his role in the film and discover what success his labor had resulted in.",1.7367935189995478,1.7367935189995478,0.1109843133107258,0.1109843133107258,1
19,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_19_doa121_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.152125,340,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_19/hark_fileid_19_mic_fileid_19_doa121_3spk_0.wav,oracle_wer,0,,,5,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_19_doa340_spk1.txt,0.11904761904761904,5,42,6.963157372701641,-1.5249232858781312,-8.488080658579772,6.300934058890364,-19.280526209213,-25.581460268103363,THE INJURIES TO DAK KOVA HAD DELAYED THE MARCH SO GREATLY THAT IT WAS DECIDED TO GIVE UP THE EXPEDITION WHICH WAS A RAID UPON A SMALL THARK COMMUNITY IN RETALIATION FOR THE DESTRUCTION OF THE INCUBATOR UNTIL AFTER THE GREAT GAMES,"The injuries to DotCova had delayed the march so greatly that it was decided to give up the expedition, which was arrayed upon a small, dark community in retaliation for the destruction of the incubator, until after the Great Games.",1.4396712479974667,1.4396712479974667,0.08393544519979108,0.08393544519979108,1
20,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_20_doa68_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,16.674375,68,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_20/hark_fileid_20_mic_fileid_20_doa68_3spk_0.wav,oracle_wer,0,,,4,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_20_doa68_spk1.txt,0.058823529411764705,2,34,4.592732917239571,-1.6932101177313696,-6.285943034970941,3.64248871573861,-23.190180649459503,-26.832669365198115,OLENIN WAS ABOUT TO APPROACH THE DEAD BODY AND HAD BEGUN TO LOOK AT IT WHEN THE BROTHER LOOKING UP AT HIM FROM UNDER HIS BROWS WITH CALM CONTEMPT SAID SOMETHING SHARPLY AND ANGRILY,"Alenem was about to approach the dead body and had begun to look at it when the brother, looking up at him from under his brows, with calm contempt, said something sharply and eagerly.",1.9307396720014367,1.9307396720014367,0.11579082706256975,0.11579082706256975,1
21,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_21_doa34_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.10975,34,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n/official_hark_outputs/fileid_21/hark_fileid_21_mic_fileid_21_doa34_3spk_1.wav,oracle_wer,1,,,4,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_21_doa34_spk1.txt,0.05405405405405406,2,37,6.26855616178417,-1.416522159086736,-7.685078320870907,5.846675211722755,-26.441254339682704,-32.28792955140546,WE THEN WENT TO WORK TO MAKE CLOTHES AFTER THE PATTERN OF THE NETCHELLI ESKIMO AND THE SEWING WENT ON EARLY AND LATE THICK ANORAKS AND THIN ONES HEAVY BREECHES AND LIGHT WINTER STOCKINGS AND SUMMER STOCKINGS,"We then went to work to make clothes after the pattern of the Natchelle estimate, and the sewing went on early and late. Thick anoraks and thin ones, heavy breeches and light, winter stockings and summer stockings.",2.680824790002589,2.680824790002589,0.156684042139867,0.156684042139867,1
