fileid,mic_file,method,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
10,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_10_doa3_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.430875,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_10/hark_fileid_10_mic_fileid_10_doa3_3spk_1.wav,oracle_wer,1,,,7,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_10_doa3_spk1.txt,0.1111111111111111,5,45,7.448261599891674,-1.3025919131636643,-8.750853513055338,6.5867931965415085,-41.26655174439919,-47.853344940940694,HERE HE SAW CLIENTS WHEN MISTER CARLYLE WAS OUT OR ENGAGED AND HERE HE ISSUED PRIVATE ORDERS A LITTLE WINDOW NOT LARGER THAN A PANE OF GLASS LOOKED OUT FROM THE CLERK'S OFFICE THEY CALLED IT OLD DILL'S PEEP HOLE AND WISHED IT ANYWHERE ELSE,"Here he saw clients when Mr. Carlisle was out or engaged and here he issued private orders. It's a little window, not larger than a pane of glass, looked out from the clerk's office. They called it Old Dills Peephole and wished it anywhere else.",4.877879126000607,4.877879126000607,0.31611163501749623,0.31611163501749623,1
11,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_11_doa93_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.721,264,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_11/hark_fileid_11_mic_fileid_11_doa93_3spk_4.wav,oracle_wer,4,,,7,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_11_doa264_spk1.txt,0.6875,22,32,3.780949049586053,-0.5915282076522567,-4.37247725723831,1.431055350014991,-36.92496948581358,-38.35602483582857,SEES ME BOWLING ALONG THE ROAD STRAIGHTWAY DELIVERS HIMSELF OF A YELL PURE AND SIMPLE AT PERRYSBURG I STRIKE THE FAMOUS MAUMEE PIKE FORTY MILES OF STONE ROAD ALMOST A DEAD LEVEL,"Harrysburg on a strike to famous Wami Pike, 40 miles of stone road almost to dead levels.",4.125010817999282,4.125010817999282,0.2623885769352638,0.2623885769352638,1
12,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_12_doa38_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.289,38,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_12/hark_fileid_12_mic_fileid_12_doa38_3spk_4.wav,oracle_wer,4,,,9,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_12_doa38_spk1.txt,0.7,28,40,1.826127216690376,-0.7963181912725876,-2.6224454079629638,1.1236913961886694,-51.569790997000084,-52.69348239318875,OF ANY OTHER MATTER WHICH MIGHT HAVE BEEN PREYING UPON HER HUSBAND'S MIND RECENTLY MISSUS MANDERSON KNEW OF NONE WHATEVER THE CORONER INTIMATED THAT HER ORDEAL WAS AT AN END AND THE VEILED LADY MADE HER WAY TO THE DOOR,The coroner intimated that her ordeal was added. Transpensate the space-fader way to the door.,3.0823400490003223,3.0823400490003223,0.17828330435538908,0.17828330435538908,1
13,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_13_doa5_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.47475,5,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_13/hark_fileid_13_mic_fileid_13_doa5_3spk_1.wav,oracle_wer,1,,,8,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_13_doa5_spk1.txt,0.4358974358974359,17,39,4.507897327745711,-3.845304663430183,-8.353201991175894,3.7215286056697328,-8.904134439458373,-12.625663045128105,NO MATTER HOW DIFFICULT HE MUST SUCCEED IN IT OR DIE THEY DID NOT THINK LONG BUT REPLIED LET HIM BUILD YOUR MAJESTY IN ONE DAY A MORE BEAUTIFUL PALACE THAN THIS AND IF HE FAILS IN THE ATTEMPT,"I'll have a hard difficult and much-succeeded cordon. They did not think long, but replied, Let him build your majesty a one day, a more beautiful palace than this. And if he has it, he'll be tempted.",9.925149023999438,9.925149023999438,0.5679708736319226,0.5679708736319226,1
14,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_14_doa181_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.749,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_14/hark_fileid_14_mic_fileid_14_doa181_3spk_0.wav,oracle_wer,0,,,6,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_14_doa181_spk1.txt,0.2619047619047619,11,42,5.7025480874645265,-2.1311672093135,-7.833715296778026,5.878008974250064,-34.13550587759934,-40.01351485184941,THIS WAS A CURIOUS CONSOLATION THE TWO SPENT HOURS TOGETHER SOMETIMES IN THE TINY PARLOR STUMBLING OVER BERLIN WOOL DIFFICULTIES AND NOW AND THEN WANDERING TO AND FRO CONVERSATIONALLY FROM PRISCILLA TO THE OCTAGON STITCH AND FROM THE OCTAGON STITCH TO DENIS,"This was a curious consolation. The two spent hours together sometimes, with a tiny parlor, stumbling over for a little difficulty, and now and then, ordering to and fro, conversationally, from percent to the optimal stitch, and from the optimal stitch to Dennis.",4.728543193000405,4.728543193000405,0.26641180872164094,0.26641180872164094,1
15,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_15_doa78_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.6375,266,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_15/hark_fileid_15_mic_fileid_15_doa78_3spk_1.wav,oracle_wer,1,,,5,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_15_doa266_spk1.txt,0.19444444444444445,7,36,5.416050950868964,-2.182192755036121,-7.598243705905086,4.383063741907454,-32.02257807105261,-36.40564181296006,WHEN ON SHORE HE FOLLOWED HIS FAVORITES LIKE A DOG AND WAS NEVER KNOWN TO ROOT EXCEPT IN SPEECH AND APPEARANCE HE WAS THE COUNTERPART OF A HAPPY GOOD NATURED AND WELL CARED FOR HOUSEHOLD DOG,"When on shore, he followed his family like a dog, and was never known to root. Except on speech and appearance, he was the counterpart of a happy, good-natured, and well-cared-born household dog.",3.1978045439996095,3.1978045439996095,0.20449589410069446,0.20449589410069446,1
16,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_16_doa36_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.665875,36,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_16/hark_fileid_16_mic_fileid_16_doa36_3spk_1.wav,oracle_wer,1,,,7,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_16_doa36_spk1.txt,0.25,10,40,4.716664048709535,-2.4464047616864066,-7.1630688103959415,5.224398569773348,-9.6787318266802,-14.903130396453548,ONE HOT SUMMER DAY A FEW MONTHS AFTER THE MARRIAGE JULIET RETURNING TO THE CONSULATE AFTER A MORNING SPENT IN VERY ACTIVE EXERCISE UPON A TENNIS COURT WAS MET ON THE DOORSTEP BY DORA THE YOUNGEST OF THE CLARENCY BUTCHERS,"One hot summer day, a few months after the marriage, Julia, returning to the consulate after an outstanding very active exercise in the county's court, was met on the doorstep by Dora, the youngest of the Doranse boaters.",2.808371454999815,2.808371454999815,0.17926681114204057,0.17926681114204057,1
17,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_17_doa99_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,16.526625,99,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_17/hark_fileid_17_mic_fileid_17_doa99_3spk_0.wav,oracle_wer,0,,,6,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_17_doa99_spk1.txt,0.17647058823529413,9,51,4.538657842975558,-1.2589880939137845,-5.797645936889343,3.500046088328497,-31.725493515930747,-35.22553960425925,WASN'T SHE LATER ON ENGAGED TO A MAN WHOM SHE REALLY LOVED YES THAT WAS IT AND DURING ALL THE TIME SHE KEPT UP HER OLD LIAISON THE AUTHOR WANTED TO SHOW THAT A WOMAN CAN LOVE IN TWO WAYS A MAN ONLY IN ONE THAT'S TRUE ENOUGH ISN'T IT CERTAINLY,"Wasn't she later on engaged to a man whom she really loved? Yes, that was it. And during all the time she kept up her old layers on her. The author wanted the show that a woman can love in two ways. A man only in one. That is true and I'm convinced. Certainly.",3.0325893610001913,3.0325893610001913,0.18349719685659907,0.18349719685659907,1
18,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_18_doa181_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,15.649,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_18/hark_fileid_18_mic_fileid_18_doa181_3spk_0.wav,oracle_wer,0,,,8,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_18_doa181_spk1.txt,0.15555555555555556,7,45,5.03280846779539,-1.3487840538798657,-6.381592521675255,5.418729573519482,-30.59296749377421,-36.011697067293696,AND DON'T I HOPE THAT FIRST PICTURE TURNS OUT GOOD IT WAS A REMARKABLE POSE IF ONLY THE FOCUS WAS RIGHT HE STARTED TOWARD THE CABIN DOOR AS THOUGH ANXIOUS TO DEVELOP HIS ROLL OF FILM AND DISCOVER WHAT SUCCESS HIS LABOR HAD RESULTED IN,"And don't I hope that first picture turns out good? It was a remarkable close, only the focus was there to me. He started toward the cabin door as though anxious to develop his role of film and discover what success his labour had resulted in.",3.1729647829997703,3.1729647829997703,0.20275830934882552,0.20275830934882552,1
19,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_19_doa121_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.152125,340,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_19/hark_fileid_19_mic_fileid_19_doa121_3spk_0.wav,oracle_wer,0,,,7,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_19_doa340_spk1.txt,0.47619047619047616,20,42,6.963157372701641,-0.8451108729434899,-7.808268245645131,6.300934058890364,-21.046504749761404,-27.347438808651766,THE INJURIES TO DAK KOVA HAD DELAYED THE MARCH SO GREATLY THAT IT WAS DECIDED TO GIVE UP THE EXPEDITION WHICH WAS A RAID UPON A SMALL THARK COMMUNITY IN RETALIATION FOR THE DESTRUCTION OF THE INCUBATOR UNTIL AFTER THE GREAT GAMES,"The injuries to that corvette had delayed the march so greatly that it was decided to give up the expedition, which was arranged by involved local community in retaliation for the death of the disabled. I just want to be sure to see her again. Until after the great games.",2.02505188799978,2.02505188799978,0.1180641983427581,0.1180641983427581,1
20,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_20_doa68_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,16.674375,68,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_20/hark_fileid_20_mic_fileid_20_doa68_3spk_1.wav,oracle_wer,1,,,4,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_20_doa68_spk1.txt,0.058823529411764705,2,34,4.592732917239571,-1.8207960751603856,-6.413528992399957,3.64248871573861,-26.762624736462328,-30.405113452200936,OLENIN WAS ABOUT TO APPROACH THE DEAD BODY AND HAD BEGUN TO LOOK AT IT WHEN THE BROTHER LOOKING UP AT HIM FROM UNDER HIS BROWS WITH CALM CONTEMPT SAID SOMETHING SHARPLY AND ANGRILY,"Alenym was about to approach the dead body, and had begun to look at it when the brother, looking up at him from under his brows with calm contempt, said something sharply and aimfully.",4.217277319000004,4.217277319000004,0.2529196637954948,0.2529196637954948,1
21,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_21_doa34_3spk.wav,Official-HARK-LocalizeMUSIC-SourceTracker-GHDSS,1,17.10975,34,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_loc+sep+pf/official_hark_outputs/fileid_21/hark_fileid_21_mic_fileid_21_doa34_3spk_2.wav,oracle_wer,2,,,8,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_21_doa34_spk1.txt,0.4864864864864865,18,37,6.210122344189362,-1.6608692732758596,-7.870991617465221,5.781504476363894,-23.139377720134227,-28.92088219649812,WE THEN WENT TO WORK TO MAKE CLOTHES AFTER THE PATTERN OF THE NETCHELLI ESKIMO AND THE SEWING WENT ON EARLY AND LATE THICK ANORAKS AND THIN ONES HEAVY BREECHES AND LIGHT WINTER STOCKINGS AND SUMMER STOCKINGS,"We then went towards an enclosed after the passage of the Natcheli estimate, and the sumi went on early and late. Thick aniracs and thin ones, every breeches in a light.",5.648441513999842,5.648441513999842,0.33012998518387715,0.33012998518387715,1
