fileid,mic_file,method,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
10,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_10_doa3_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.430875,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_10/enhanced_fileid_10_preddoa6_src1.wav,nearest_spk1_gt_doa,0,6,3.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_10_doa3_spk1.txt,0.08888888888888889,4,45,7.444530050964139,-2.2129225526707224,-9.657452603634862,6.5822163485292196,-28.49569660720734,-35.07791295573656,HERE HE SAW CLIENTS WHEN MISTER CARLYLE WAS OUT OR ENGAGED AND HERE HE ISSUED PRIVATE ORDERS A LITTLE WINDOW NOT LARGER THAN A PANE OF GLASS LOOKED OUT FROM THE CLERK'S OFFICE THEY CALLED IT OLD DILL'S PEEP HOLE AND WISHED IT ANYWHERE ELSE,"Here he saw clients when Mr. Carlisle was out or engaged, and here he issued private orders. A little window, not larger than a pane of glass, looked out from the clerk's office. They called it Old Dills Peephole and wished it anywhere else.",0.5058121950005443,0.5058121950005443,0.03277922962894485,0.03277922962894485,1
11,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_11_doa93_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.721,264,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_11/enhanced_fileid_11_preddoa260_src3.wav,nearest_spk1_gt_doa,2,260,4.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_11_doa264_spk1.txt,0.3125,10,32,4.3507104076795775,-1.0384766035811845,-5.389187011260762,2.517219782265993,-22.51969304043523,-25.036912822701222,SEES ME BOWLING ALONG THE ROAD STRAIGHTWAY DELIVERS HIMSELF OF A YELL PURE AND SIMPLE AT PERRYSBURG I STRIKE THE FAMOUS MAUMEE PIKE FORTY MILES OF STONE ROAD ALMOST A DEAD LEVEL,"Sees me bullies along the road straight away, delivers himself of a gout pure and simple. At Perriesburg, I strike to famous Wami Pike, 40 miles of stone road almost to dead levels.",0.389411184999517,0.389411184999517,0.024770128172477385,0.024770128172477385,1
12,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_12_doa38_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.289,38,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_12/enhanced_fileid_12_preddoa40_src1.wav,nearest_spk1_gt_doa,0,40,2.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_12_doa38_spk1.txt,0.125,5,40,3.0117120170647294,-1.9824850332001251,-4.994197050264854,2.310881151869645,-14.40188116505106,-16.712762316920706,OF ANY OTHER MATTER WHICH MIGHT HAVE BEEN PREYING UPON HER HUSBAND'S MIND RECENTLY MISSUS MANDERSON KNEW OF NONE WHATEVER THE CORONER INTIMATED THAT HER ORDEAL WAS AT AN END AND THE VEILED LADY MADE HER WAY TO THE DOOR,"of any other matter which might have been framed upon her husband's mind recently. Mrs. Anderson knew of none what of. The coroner intimated that her ordeal was at an end, and the veiled lady made her way to the door.",0.4689222189999782,0.4689222189999782,0.0271225761466816,0.0271225761466816,1
13,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_13_doa5_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.47475,5,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_13/enhanced_fileid_13_preddoa344_src3.wav,nearest_spk1_gt_doa,2,344,21.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_13_doa5_spk1.txt,0.48717948717948717,19,39,4.507896838221571,-2.1006045359288144,-6.608501374150386,3.72152809385599,-10.644519155535068,-14.366047249391059,NO MATTER HOW DIFFICULT HE MUST SUCCEED IN IT OR DIE THEY DID NOT THINK LONG BUT REPLIED LET HIM BUILD YOUR MAJESTY IN ONE DAY A MORE BEAUTIFUL PALACE THAN THIS AND IF HE FAILS IN THE ATTEMPT,"No matter how difficult and the message so dear or dumb, they did not offend the Lord David. Let him build your house of one day, a more beautiful house than this, and if he fails, it will be a terrible thing.",0.4604546320006193,0.4604546320006193,0.026349712127533686,0.026349712127533686,1
14,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_14_doa181_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.749,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_14/enhanced_fileid_14_preddoa181_src1.wav,nearest_spk1_gt_doa,0,181,0.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_14_doa181_spk1.txt,0.09523809523809523,4,42,5.70254806064969,-2.040063457203916,-7.7426115178536055,5.878008946627866,-29.987320757109117,-35.86532970373698,THIS WAS A CURIOUS CONSOLATION THE TWO SPENT HOURS TOGETHER SOMETIMES IN THE TINY PARLOR STUMBLING OVER BERLIN WOOL DIFFICULTIES AND NOW AND THEN WANDERING TO AND FRO CONVERSATIONALLY FROM PRISCILLA TO THE OCTAGON STITCH AND FROM THE OCTAGON STITCH TO DENIS,"This was a curious consolation. The two spent hours together sometimes in a tiny parlor, stumbling over Berlin Wall difficulties and now and then wandering true and fro, conversationally from Priscilla to the Octagon Stitch and from the Octagon Stitch to Dennis.",0.4660068679995675,0.4660068679995675,0.026255387233059188,0.026255387233059188,1
15,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_15_doa78_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.6375,266,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_15/enhanced_fileid_15_preddoa263_src2.wav,nearest_spk1_gt_doa,1,263,3.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_15_doa266_spk1.txt,0.1388888888888889,5,36,5.416050440078651,-1.1646630715874788,-6.58071351166613,4.383063203187186,-26.141251299011742,-30.524314502198926,WHEN ON SHORE HE FOLLOWED HIS FAVORITES LIKE A DOG AND WAS NEVER KNOWN TO ROOT EXCEPT IN SPEECH AND APPEARANCE HE WAS THE COUNTERPART OF A HAPPY GOOD NATURED AND WELL CARED FOR HOUSEHOLD DOG,"When on shore, he followed his favorites like a dog, and was never known to root. Except in speech and appearance, he was the counterpart of a happy, good-natured, and well-cared-for household dog.",0.4186541569997644,0.4186541569997644,0.02677244808951331,0.02677244808951331,1
16,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_16_doa36_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.665875,36,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_16/enhanced_fileid_16_preddoa35_src1.wav,nearest_spk1_gt_doa,0,35,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_16_doa36_spk1.txt,0.1,4,40,4.715887579296116,-2.506404604091462,-7.222292183387578,5.223743319615117,-10.150971706702354,-15.374715026317471,ONE HOT SUMMER DAY A FEW MONTHS AFTER THE MARRIAGE JULIET RETURNING TO THE CONSULATE AFTER A MORNING SPENT IN VERY ACTIVE EXERCISE UPON A TENNIS COURT WAS MET ON THE DOORSTEP BY DORA THE YOUNGEST OF THE CLARENCY BUTCHERS,"One hot summer day, a few months after the marriage, Juliet, returning to the consulate after a morning spent in very active exercise in the Conatenas Court, was met on the doorstep by Dora, the youngest of the Quarenzy butchers.",0.5092576260003625,0.5092576260003625,0.03250744857854174,0.03250744857854174,1
17,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_17_doa99_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.526625,99,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_17/enhanced_fileid_17_preddoa98_src1.wav,nearest_spk1_gt_doa,0,98,1.0,2,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_17_doa99_spk1.txt,0.058823529411764705,3,51,4.538646043512617,-2.0668928549215075,-6.605538898434125,3.500031346448058,-23.82629192580248,-27.326323272250537,WASN'T SHE LATER ON ENGAGED TO A MAN WHOM SHE REALLY LOVED YES THAT WAS IT AND DURING ALL THE TIME SHE KEPT UP HER OLD LIAISON THE AUTHOR WANTED TO SHOW THAT A WOMAN CAN LOVE IN TWO WAYS A MAN ONLY IN ONE THAT'S TRUE ENOUGH ISN'T IT CERTAINLY,"Wasn't she later on engaged to a man whom she really loved? Yes, that was it. And during all the time she kept up her old layers on her. The author wanted to show that a woman can love in two ways. A man only in one. That's true enough, isn't it? Certainly.",0.6031181770003968,0.6031181770003968,0.036493729179454176,0.036493729179454176,1
18,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_18_doa181_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,15.649,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_18/enhanced_fileid_18_preddoa182_src1.wav,nearest_spk1_gt_doa,0,182,1.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_18_doa181_spk1.txt,0.08888888888888889,4,45,5.032712298718076,-3.187873149350442,-8.220585448068519,5.418632518875928,-25.64050145220536,-31.059133971081287,AND DON'T I HOPE THAT FIRST PICTURE TURNS OUT GOOD IT WAS A REMARKABLE POSE IF ONLY THE FOCUS WAS RIGHT HE STARTED TOWARD THE CABIN DOOR AS THOUGH ANXIOUS TO DEVELOP HIS ROLL OF FILM AND DISCOVER WHAT SUCCESS HIS LABOR HAD RESULTED IN,And don't I hope that first picture turned out good? It was a remarkable post if only the focus was right. He started toward the cabin door as though anxious to develop his role of film and discover what success his labour had resulted in.,0.4578773830007776,0.4578773830007776,0.029259210364929237,0.029259210364929237,1
19,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_19_doa121_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,17.152125,340,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_19/enhanced_fileid_19_preddoa337_src3.wav,nearest_spk1_gt_doa,2,337,3.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_19_doa340_spk1.txt,0.11904761904761904,5,42,6.963142319533812,-1.0916249207423026,-8.054767240276115,6.300918608916669,-18.694257396654592,-24.99517600557126,THE INJURIES TO DAK KOVA HAD DELAYED THE MARCH SO GREATLY THAT IT WAS DECIDED TO GIVE UP THE EXPEDITION WHICH WAS A RAID UPON A SMALL THARK COMMUNITY IN RETALIATION FOR THE DESTRUCTION OF THE INCUBATOR UNTIL AFTER THE GREAT GAMES,"The injuries to Dacoba had delayed the march so greatly that it was decided to give up the expedition, which was arrayed upon a small, thart community in retaliation for the destruction of the incubator, until after the Great Games.",0.42875019300026906,0.42875019300026906,0.024996913968401525,0.024996913968401525,1
20,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_20_doa68_3spk.wav,Official-HARK-IPDNetDOA-ConstantLocalization-GHDSS,1,16.674375,68,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep+pf_IPD/official_hark_outputs/fileid_20/enhanced_fileid_20_preddoa150_src1.wav,nearest_spk1_gt_doa,0,150,82.0,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_20_doa68_spk1.txt,1.1176470588235294,38,34,4.592732917239571,-1.1396607840213266,-5.732393701260898,3.64248871573861,-26.12906909261217,-29.771557808350778,OLENIN WAS ABOUT TO APPROACH THE DEAD BODY AND HAD BEGUN TO LOOK AT IT WHEN THE BROTHER LOOKING UP AT HIM FROM UNDER HIS BROWS WITH CALM CONTEMPT SAID SOMETHING SHARPLY AND ANGRILY,"Alenion was about to approach the dead body and had begun to look at it when the brother, looking up at him from under his brows, with calm contempt, said something sharply and ably. The dead body was about to approach the dead body and had begun to look at it when the brother, looking up at him from under his brows, with calm contempt, said something sharply and ably.",0.715468840999165,0.715468840999165,0.04290828537796259,0.04290828537796259,1
