fileid,mic_file,method,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
10,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_10_doa3_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.430875,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_10/enhanced_fileid_10_doa3_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_10_doa3_spk1.txt,0.08888888888888889,4,45,7.444530050964139,-2.4332141445389373,-9.877744195503077,6.5822163485292196,-27.449876810743675,-34.0320931592729,HERE HE SAW CLIENTS WHEN MISTER CARLYLE WAS OUT OR ENGAGED AND HERE HE ISSUED PRIVATE ORDERS A LITTLE WINDOW NOT LARGER THAN A PANE OF GLASS LOOKED OUT FROM THE CLERK'S OFFICE THEY CALLED IT OLD DILL'S PEEP HOLE AND WISHED IT ANYWHERE ELSE,"Here he saw clients when Mr. Carlisle was out or engaged, and here he issued private orders. A little window, not larger than a pane of glass, looked out from the clerk's office. They called it Old Dills Peephole and wished it anywhere else.",0.5650909480009432,0.5650909480009432,0.03662079745969967,0.03662079745969967,1
11,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_11_doa93_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.721,264,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_11/enhanced_fileid_11_doa264_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_11_doa264_spk1.txt,0.4375,14,32,4.3507104076795775,-1.2999567939512293,-5.650667201630807,2.517219782265993,-21.37778609458639,-23.895005876852384,SEES ME BOWLING ALONG THE ROAD STRAIGHTWAY DELIVERS HIMSELF OF A YELL PURE AND SIMPLE AT PERRYSBURG I STRIKE THE FAMOUS MAUMEE PIKE FORTY MILES OF STONE ROAD ALMOST A DEAD LEVEL,"Seized me bullen along the road, straight when he delivers himself of a gout pure and simple. A Parisburg-I striped a famous Wami pipe, 40 miles of stone road, almost a dead level.",0.6430591400003323,0.6430591400003323,0.04090446790918722,0.04090446790918722,1
12,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_12_doa38_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.289,38,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_12/enhanced_fileid_12_doa38_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_12_doa38_spk1.txt,0.2,8,40,3.0117120170647294,-2.5462573314861676,-5.5579693485508965,2.310881151869645,-12.81914576952451,-15.130026921394155,OF ANY OTHER MATTER WHICH MIGHT HAVE BEEN PREYING UPON HER HUSBAND'S MIND RECENTLY MISSUS MANDERSON KNEW OF NONE WHATEVER THE CORONER INTIMATED THAT HER ORDEAL WAS AT AN END AND THE VEILED LADY MADE HER WAY TO THE DOOR,"of any other matter which might have been pranked upon her as its mind recently. Mrs. Maderson knew of none what of it. The coroner intimated that her ordeal was at an end, and the veiled lady made her way to the door.",0.5617358880008396,0.5617358880008396,0.03249094152356062,0.03249094152356062,1
13,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_13_doa5_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.47475,5,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_13/enhanced_fileid_13_doa5_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_13_doa5_spk1.txt,0.07692307692307693,3,39,4.507896838221571,-3.42815958977448,-7.936056427996051,3.72152809385599,-8.043147992416014,-11.764676086272004,NO MATTER HOW DIFFICULT HE MUST SUCCEED IN IT OR DIE THEY DID NOT THINK LONG BUT REPLIED LET HIM BUILD YOUR MAJESTY IN ONE DAY A MORE BEAUTIFUL PALACE THAN THIS AND IF HE FAILS IN THE ATTEMPT,"No matter how difficult it must be to succeed in it or die, they did not think long but replied, Let him build your majesty in one day a more beautiful palace than this, and if he fails in the attempt.",0.5550728280013573,0.5550728280013573,0.03176427863067324,0.03176427863067324,1
14,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_14_doa181_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.749,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_14/enhanced_fileid_14_doa181_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_14_doa181_spk1.txt,0.047619047619047616,2,42,5.70254806064969,-2.376241616846416,-8.078789677496106,5.878008946627866,-32.49125568087803,-38.36926462750589,THIS WAS A CURIOUS CONSOLATION THE TWO SPENT HOURS TOGETHER SOMETIMES IN THE TINY PARLOR STUMBLING OVER BERLIN WOOL DIFFICULTIES AND NOW AND THEN WANDERING TO AND FRO CONVERSATIONALLY FROM PRISCILLA TO THE OCTAGON STITCH AND FROM THE OCTAGON STITCH TO DENIS,"This was a curious consolation. The two spent hours together sometimes in the tiny parlor, stumbling over Berlin Wall difficulties and now and then wandering to and fro, conversationally from Priscilla to the Octagon Stitch and from the Octagon Stitch to Dennis.",0.6033717789996444,0.6033717789996444,0.03399469147555606,0.03399469147555606,1
15,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_15_doa78_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.6375,266,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_15/enhanced_fileid_15_doa266_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_15_doa266_spk1.txt,0.16666666666666666,6,36,5.416050440078651,-1.5612248205069046,-6.9772752605855555,4.383063203187186,-26.59008203183527,-30.973145235022457,WHEN ON SHORE HE FOLLOWED HIS FAVORITES LIKE A DOG AND WAS NEVER KNOWN TO ROOT EXCEPT IN SPEECH AND APPEARANCE HE WAS THE COUNTERPART OF A HAPPY GOOD NATURED AND WELL CARED FOR HOUSEHOLD DOG,"When on shore, he followed his favorites like a dog, and was never known to root. Except on speech and appearance, he was the counterpart of a happy, good-natured, and well-cared-born household dog.",0.4645969659995899,0.4645969659995899,0.029710437473994558,0.029710437473994558,1
16,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_16_doa36_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.665875,36,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_16/enhanced_fileid_16_doa36_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_16_doa36_spk1.txt,0.175,7,40,4.715887579296116,-3.076761205038498,-7.792648784334615,5.223743319615117,-9.048862557402217,-14.272605877017334,ONE HOT SUMMER DAY A FEW MONTHS AFTER THE MARRIAGE JULIET RETURNING TO THE CONSULATE AFTER A MORNING SPENT IN VERY ACTIVE EXERCISE UPON A TENNIS COURT WAS MET ON THE DOORSTEP BY DORA THE YOUNGEST OF THE CLARENCY BUTCHERS,"One hot summer day, a few months after the marriage, Julia, returning to the consulate after a mom spent a very active exercise at the Tunis court, was met on the doorstep by Dora, the youngest of the Torrenci butchers.",0.6318623389997811,0.6318623389997811,0.04033367679748377,0.04033367679748377,1
17,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_17_doa99_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,16.526625,99,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_17/enhanced_fileid_17_doa99_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_17_doa99_spk1.txt,0.0196078431372549,1,51,4.538646043512617,-2.1678797203388225,-6.706525763851439,3.500031346448058,-22.24028235118613,-25.74031369763419,WASN'T SHE LATER ON ENGAGED TO A MAN WHOM SHE REALLY LOVED YES THAT WAS IT AND DURING ALL THE TIME SHE KEPT UP HER OLD LIAISON THE AUTHOR WANTED TO SHOW THAT A WOMAN CAN LOVE IN TWO WAYS A MAN ONLY IN ONE THAT'S TRUE ENOUGH ISN'T IT CERTAINLY,"Wasn't she later on engaged to a man whom she really loved? Yes, that was it. And during all the time she kept up her old liaison. The author wanted the show that a woman can love in two ways. A man only in one. That's true enough, isn't it? Certainly.",0.7443930039989937,0.7443930039989937,0.045042046031721156,0.045042046031721156,1
18,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_18_doa181_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,15.649,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_18/enhanced_fileid_18_doa181_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_18_doa181_spk1.txt,0.06666666666666667,3,45,5.032712298718076,-3.4407661883673506,-8.473478487085426,5.418632518875928,-24.330323854524032,-29.74895637339996,AND DON'T I HOPE THAT FIRST PICTURE TURNS OUT GOOD IT WAS A REMARKABLE POSE IF ONLY THE FOCUS WAS RIGHT HE STARTED TOWARD THE CABIN DOOR AS THOUGH ANXIOUS TO DEVELOP HIS ROLL OF FILM AND DISCOVER WHAT SUCCESS HIS LABOR HAD RESULTED IN,And don't I hope that first picture turned out good? It was a remarkable post if only the focus was right. He started toward the cabin door as though anxious to develop his role of film and discover what success his labor had resulted in.,0.5541281750010967,0.5541281750010967,0.03540981372618677,0.03540981372618677,1
19,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_19_doa121_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.152125,340,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_19/enhanced_fileid_19_doa340_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_19_doa340_spk1.txt,0.11904761904761904,5,42,6.963142319533812,-1.2435284749187345,-8.206670794452547,6.300918608916669,-19.617726268060732,-25.918644876977403,THE INJURIES TO DAK KOVA HAD DELAYED THE MARCH SO GREATLY THAT IT WAS DECIDED TO GIVE UP THE EXPEDITION WHICH WAS A RAID UPON A SMALL THARK COMMUNITY IN RETALIATION FOR THE DESTRUCTION OF THE INCUBATOR UNTIL AFTER THE GREAT GAMES,"The injuries to Dacova had delayed the march so greatly that it was decided to give up the expedition, which was arrayed upon a small, thart community in retaliation for the destruction of the incubator, until after the Great Games.",0.48935465100112197,0.48935465100112197,0.028530263801197924,0.028530263801197924,1
20,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_20_doa68_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,16.674375,68,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_20/enhanced_fileid_20_doa68_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_20_doa68_spk1.txt,0.029411764705882353,1,34,4.592732917239571,-2.499517120654034,-7.092250037893605,3.64248871573861,-23.88682418484919,-27.529312900587797,OLENIN WAS ABOUT TO APPROACH THE DEAD BODY AND HAD BEGUN TO LOOK AT IT WHEN THE BROTHER LOOKING UP AT HIM FROM UNDER HIS BROWS WITH CALM CONTEMPT SAID SOMETHING SHARPLY AND ANGRILY,"Al-Anim was about to approach the dead body and had begun to look at it when the brother, looking up at him from under his brows with calm contempt, said something sharply and angrily.",0.4044158599990624,0.4044158599990624,0.024253734247854108,0.024253734247854108,1
21,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_21_doa34_3spk.wav,Official-HARK-GTDOA-ConstantLocalization-GHDSS,1,17.10975,34,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/ablation_study/baseline/results/HARK_n_sep_GT/official_hark_outputs/fileid_21/enhanced_fileid_21_doa34_spk1.wav,spk_order,0,,,3,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_21_doa34_spk1.txt,0.02702702702702703,1,37,6.26855616178417,-1.8828974053578786,-8.151453567142049,5.846675211722755,-22.251046510143016,-28.09772172186577,WE THEN WENT TO WORK TO MAKE CLOTHES AFTER THE PATTERN OF THE NETCHELLI ESKIMO AND THE SEWING WENT ON EARLY AND LATE THICK ANORAKS AND THIN ONES HEAVY BREECHES AND LIGHT WINTER STOCKINGS AND SUMMER STOCKINGS,"We then went to work to make clothes after the pattern of the Natcheli Eskimo, and the sewing went on early and late. Thick anoraks and thin ones, heavy breeches and light, winter stockings and summer stockings.",0.57500917499965,0.57500917499965,0.033607105597665075,0.033607105597665075,1
