fileid,mic_file,duration_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,ipdnet2_sec,dsenet_sec,whisper_sec,total_sec,ipdnet2_rtf,dsenet_rtf,whisper_rtf,total_rtf,under_realtime
38,mic_fileid_38_doa1_3spk.wav,4.0,3,"16,54,69",2,69,0.036935669606983385,enhanced_fileid_38_pred69_idx2_loudest.wav,1,68.0,0.08366758299962385,0.9915721559991653,0.11225388399907388,1.187493622997863,0.02091689574990596,0.24789303899979132,0.02806347099976847,0.29687340574946575,1
39,mic_fileid_39_doa156_3spk.wav,4.0,3,"100,108,156",2,156,0.045355914252310274,enhanced_fileid_39_pred156_idx2_loudest.wav,250,94.0,0.06497244599995611,0.971608756999558,0.17865232000076503,1.215233523000279,0.016243111499989027,0.2429021892498895,0.04466308000019126,0.3038083807500698,1
40,mic_fileid_40_doa14_3spk.wav,4.0,3,"18,85,200",0,18,0.07247280197760224,enhanced_fileid_40_pred18_idx0_loudest.wav,14,4.0,0.09402785999918706,0.7006721119996655,0.12433232100011082,0.9190322929989634,0.023506964999796764,0.17516802799991638,0.031083080250027706,0.22975807324974085,1
41,mic_fileid_41_doa86_3spk.wav,4.0,3,"42,93,237",2,237,0.050203303230483096,enhanced_fileid_41_pred237_idx2_loudest.wav,116,121.0,0.056431373001032625,0.6181848590003938,0.12417485100013437,0.7987910830015608,0.014107843250258156,0.15454621475009844,0.031043712750033592,0.1996977707503902,1
42,mic_fileid_42_doa76_3spk.wav,4.0,3,"65,80,208",1,80,0.044686751472087796,enhanced_fileid_42_pred80_idx1_loudest.wav,76,4.0,0.07300915599989821,0.6442705419995036,0.093796688999646,0.8110763869990478,0.018252288999974553,0.1610676354998759,0.0234491722499115,0.20276909674976196,1
43,mic_fileid_43_doa44_3spk.wav,4.0,3,"35,43,98",1,43,0.041739284178424395,enhanced_fileid_43_pred43_idx1_loudest.wav,273,130.0,0.0650280539994128,0.6529851399991458,0.1458381240008748,0.8638513179994334,0.0162570134998532,0.16324628499978644,0.0364595310002187,0.21596282949985834,1
44,mic_fileid_44_doa184_3spk.wav,4.0,3,"76,100,183",2,183,0.03218883395471604,enhanced_fileid_44_pred183_idx2_loudest.wav,215,32.0,0.062430579999272595,0.7275843000006716,0.22450470799958566,1.01451958799953,0.015607644999818149,0.1818960750001679,0.056126176999896416,0.2536298969998825,1
45,mic_fileid_45_doa62_3spk.wav,4.0,3,"17,60,198",2,198,0.060226757489705955,enhanced_fileid_45_pred198_idx2_loudest.wav,278,80.0,0.08383543600029952,0.6879406850002852,0.14909878300022683,0.9208749040008115,0.02095885900007488,0.1719851712500713,0.03727469575005671,0.23021872600020288,1
46,mic_fileid_46_doa151_3spk.wav,4.0,3,"63,188,340",1,188,0.080511846506021,enhanced_fileid_46_pred188_idx1_loudest.wav,189,1.0,0.06121756300126435,0.6623654240011092,0.15498392399967997,0.8785669110020535,0.015304390750316088,0.1655913560002773,0.03874598099991999,0.21964172775051338,1
47,mic_fileid_47_doa63_3spk.wav,4.0,3,"62,101,190",1,101,0.10332161548430328,enhanced_fileid_47_pred101_idx1_loudest.wav,104,3.0,0.06938416800039704,0.6584255769994343,0.16800573899854498,0.8958154839983763,0.01734604200009926,0.16460639424985857,0.042001434749636246,0.22395387099959407,1
48,mic_fileid_48_doa191_3spk.wav,4.0,3,"63,187,247",1,187,0.04929885704215229,enhanced_fileid_48_pred187_idx1_loudest.wav,227,40.0,0.06493619899993064,0.7614691049984685,0.18242173299950082,1.0088270369979,0.01623404974998266,0.19036727624961713,0.045605433249875205,0.252206759249475,1
49,mic_fileid_49_doa63_3spk.wav,4.0,3,"55,200,339",0,55,0.055221054784678106,enhanced_fileid_49_pred55_idx0_loudest.wav,63,8.0,0.0652854270010721,0.6877249419994769,0.10666613699868321,0.8596765059992322,0.016321356750268023,0.17193123549986922,0.026666534249670804,0.21491912649980804,1
50,mic_fileid_50_doa7_3spk.wav,4.0,3,"3,11,55",2,55,0.13050313431133392,enhanced_fileid_50_pred55_idx2_loudest.wav,58,3.0,0.06884379000075569,0.7059163030007767,0.11704293900038465,0.891803032001917,0.017210947500188922,0.17647907575019417,0.029260734750096162,0.22295075800047925,1
51,mic_fileid_51_doa46_3spk.wav,4.0,3,"37,43,170",1,43,0.07692333073625779,enhanced_fileid_51_pred43_idx1_loudest.wav,46,3.0,0.06158517099902383,0.6827318889991147,0.13324304000161646,0.877560099999755,0.015396292749755958,0.17068297224977869,0.033310760000404116,0.21939002499993876,1
52,mic_fileid_52_doa46_3spk.wav,4.0,3,"45,86,317",2,317,0.08445992640657965,enhanced_fileid_52_pred317_idx2_loudest.wav,310,7.0,0.071902436999153,0.6724691489998804,0.1287377570006356,0.873109342999669,0.01797560924978825,0.1681172872499701,0.0321844392501589,0.21827733574991726,1
53,mic_fileid_53_doa65_3spk.wav,4.0,3,"61,103,210",1,103,0.06909893030355524,enhanced_fileid_53_pred103_idx1_loudest.wav,106,3.0,0.05849803899945982,0.671719096999368,0.5057289480009786,1.2359460839998064,0.014624509749864956,0.167929774249842,0.12643223700024464,0.3089865209999516,1
54,mic_fileid_54_doa45_3spk.wav,4.0,3,"45,81,332",2,332,0.06538057513153625,enhanced_fileid_54_pred332_idx2_loudest.wav,327,5.0,0.07005338099952496,0.6847582059999695,0.17671769199841947,0.9315292789979139,0.01751334524988124,0.17118955149999238,0.04417942299960487,0.23288231974947848,1
55,mic_fileid_55_doa55_3spk.wav,4.0,3,"48,140,185",2,185,0.09881079843388761,enhanced_fileid_55_pred185_idx2_loudest.wav,144,41.0,0.06818821900014882,0.6947717160001048,0.14739394699972763,0.9103538819999812,0.017047054750037205,0.1736929290000262,0.03684848674993191,0.2275884704999953,1
56,mic_fileid_56_doa11_3spk.wav,4.0,3,"9,62,114",1,62,0.0653770364143596,enhanced_fileid_56_pred62_idx1_loudest.wav,64,2.0,0.06859101400004874,0.6864566809999815,0.15101650300130132,0.9060641980013315,0.017147753500012186,0.17161417024999537,0.03775412575032533,0.22651604950033288,1
57,mic_fileid_57_doa15_3spk.wav,4.0,3,"13,176,236",1,176,0.06750570264799381,enhanced_fileid_57_pred176_idx1_loudest.wav,173,3.0,0.07238899399999355,0.6827049290004652,0.13100093100001686,0.8860948540004756,0.018097248499998386,0.1706762322501163,0.032750232750004216,0.2215237135001189,1
58,mic_fileid_58_doa91_3spk.wav,4.0,3,"81,127,330",1,127,0.06785990479258872,enhanced_fileid_58_pred127_idx1_loudest.wav,128,1.0,0.061976642999070464,0.6716830380009924,0.1639577530004317,0.8976174340004945,0.015494160749767616,0.1679207595002481,0.040989438250107924,0.22440435850012364,1
59,mic_fileid_59_doa11_3spk.wav,4.0,3,"11,100,199",2,199,0.03877262672683332,enhanced_fileid_59_pred199_idx2_loudest.wav,257,58.0,0.05804635900130961,0.6655341879995831,0.15730224500111945,0.8808827920020121,0.014511589750327403,0.16638354699989577,0.03932556125027986,0.22022069800050303,1
60,mic_fileid_60_doa144_3spk.wav,4.0,3,"142,187,323",0,142,0.02804414921909202,enhanced_fileid_60_pred142_idx0_loudest.wav,144,2.0,0.07813264399919717,0.6649798790003842,0.1531265820012777,0.8962391050008591,0.019533160999799293,0.16624496975009606,0.03828164550031943,0.22405977625021478,1
61,mic_fileid_61_doa93_3spk.wav,4.0,3,"92,146,186",0,92,0.07606243850020464,enhanced_fileid_61_pred92_idx0_loudest.wav,149,57.0,0.05769081700054812,0.6625577199993131,0.1800395390000631,0.9002880759999243,0.01442270425013703,0.16563942999982828,0.04500988475001577,0.22507201899998108,1
62,mic_fileid_62_doa56_3spk.wav,4.0,3,"52,56,182",1,56,0.029968656930396496,enhanced_fileid_62_pred56_idx1_loudest.wav,308,108.0,0.06233045800036052,0.6520746759997564,0.7921502179997333,1.5065553519998502,0.01558261450009013,0.1630186689999391,0.19803755449993332,0.37663883799996256,1
63,mic_fileid_63_doa174_3spk.wav,4.0,3,"20,98,182",2,182,0.04176313487671686,enhanced_fileid_63_pred182_idx2_loudest.wav,312,130.0,0.06328083500011417,0.6667494789999182,0.13742885499959812,0.8674591689996305,0.01582020875002854,0.16668736974997955,0.03435721374989953,0.21686479224990762,1
64,mic_fileid_64_doa6_3spk.wav,4.0,3,"3,51,165",2,165,0.041410977105115064,enhanced_fileid_64_pred165_idx2_loudest.wav,327,162.0,0.06426442900010443,0.6533061059999454,0.1314769590007927,0.8490474940008426,0.016066107250026107,0.16332652649998636,0.032869239750198176,0.21226187350021064,1
65,mic_fileid_65_doa48_3spk.wav,4.0,3,"50,211,315",1,211,0.051990837211600124,enhanced_fileid_65_pred211_idx1_loudest.wav,218,7.0,0.06820074099960038,0.7055984279995755,0.1899548119999963,0.9637539809991722,0.017050185249900096,0.17639960699989388,0.04748870299999908,0.24093849524979305,1
66,mic_fileid_66_doa58_3spk.wav,4.0,3,"77,184,238",2,238,0.05266392309573003,enhanced_fileid_66_pred238_idx2_loudest.wav,242,4.0,0.06571189200076333,0.6709926900002756,0.3336999259990989,1.0704045080001379,0.016427973000190832,0.1677481725000689,0.08342498149977473,0.26760112700003447,1
67,mic_fileid_67_doa77_3spk.wav,4.0,3,"14,76,328",1,76,0.06294096710611222,enhanced_fileid_67_pred76_idx1_loudest.wav,77,1.0,0.08336524500009546,0.6709074259997578,0.17532915500123636,0.9296018260010896,0.020841311250023864,0.16772685649993946,0.04383228875030909,0.2324004565002724,1
68,mic_fileid_68_doa31_3spk.wav,4.0,3,"24,81,359",2,359,0.060563169977397975,enhanced_fileid_68_pred359_idx2_loudest.wav,357,2.0,0.07479820099979406,0.6690611400008493,0.1409015300014289,0.8847608710020722,0.018699550249948516,0.16726528500021232,0.03522538250035723,0.22119021775051806,1
69,mic_fileid_69_doa229_3spk.wav,4.0,3,"51,214,320",2,320,0.023769332103796306,enhanced_fileid_69_pred320_idx2_loudest.wav,304,16.0,0.07790805799959344,0.6639839290000964,0.6995739080011845,1.4414658950008743,0.01947701449989836,0.1659959822500241,0.17489347700029612,0.3603664737502186,1
70,mic_fileid_70_doa238_3spk.wav,4.0,3,"70,198,349",2,349,0.053294309033740196,enhanced_fileid_70_pred349_idx2_loudest.wav,288,61.0,0.07175472699964303,0.6863951229988743,0.18286852199889836,0.9410183719974157,0.017938681749910756,0.17159878074971857,0.04571713049972459,0.23525459299935392,1
71,mic_fileid_71_doa92_3spk.wav,4.0,3,"89,178,350",0,89,0.07731719146027877,enhanced_fileid_71_pred89_idx0_loudest.wav,92,3.0,0.06836620800095261,0.6707238750004763,0.17840263600010076,0.9174927190015296,0.017091552000238153,0.16768096875011906,0.04460065900002519,0.2293731797503824,1
72,mic_fileid_72_doa57_3spk.wav,4.0,3,"43,56,122",1,56,0.038284978149095206,enhanced_fileid_72_pred56_idx1_loudest.wav,57,1.0,0.06623518800006423,0.668474754998897,0.15815102499982459,0.8928609679987858,0.016558797000016057,0.16711868874972424,0.039537756249956146,0.22321524199969645,1
73,mic_fileid_73_doa97_3spk.wav,4.0,3,"92,123,168",0,92,0.06269678131556164,enhanced_fileid_73_pred92_idx0_loudest.wav,97,5.0,0.0752651920010976,0.6791082070012635,0.1299158420006279,0.884289241002989,0.0188162980002744,0.16977705175031588,0.03247896050015697,0.22107231025074725,1
74,mic_fileid_74_doa76_3spk.wav,4.0,3,"7,65,108",2,108,0.030529308139638688,enhanced_fileid_74_pred108_idx2_loudest.wav,116,8.0,0.06958330599991314,0.6754680789999838,0.15391594900029304,0.89896733400019,0.017395826499978284,0.16886701974999596,0.03847898725007326,0.2247418335000475,1
75,mic_fileid_75_doa172_3spk.wav,4.0,3,"43,64,200",2,200,0.058102520983687164,enhanced_fileid_75_pred200_idx2_loudest.wav,204,4.0,0.07518519899895182,0.6532256819991744,0.20296490200053086,0.9313757829986571,0.018796299749737955,0.1633064204997936,0.050741225500132714,0.23284394574966427,1
76,mic_fileid_76_doa66_3spk.wav,4.0,3,"43,64,179",1,64,0.049228723611694045,enhanced_fileid_76_pred64_idx1_loudest.wav,66,2.0,0.058235385000443785,0.6265282639997167,0.15717083799972897,0.8419344869998895,0.014558846250110946,0.15663206599992918,0.039292709499932243,0.21048362174997237,1
77,mic_fileid_77_doa164_3spk.wav,4.0,3,"21,159,343",2,343,0.05865153981307496,enhanced_fileid_77_pred343_idx2_loudest.wav,267,76.0,0.06155066000064835,0.6294471940000221,0.1786707290011691,0.8696685830018396,0.015387665000162087,0.15736179850000553,0.04466768225029227,0.2174171457504599,1
78,mic_fileid_78_doa78_3spk.wav,4.0,3,"37,78,209",1,78,0.05158452117763494,enhanced_fileid_78_pred78_idx1_loudest.wav,78,0.0,0.06440267099969788,0.7178918539993902,0.17993107900110772,0.9622256040001957,0.01610066774992447,0.17947296349984754,0.04498276975027693,0.24055640100004894,1
79,mic_fileid_79_doa98_3spk.wav,4.0,3,"93,177,351",0,93,0.0624532358600669,enhanced_fileid_79_pred93_idx0_loudest.wav,98,5.0,0.06862692100003187,0.6317630979992828,0.1470747540006414,0.847464772999956,0.017156730250007968,0.1579407744998207,0.03676868850016035,0.211866193249989,1
80,mic_fileid_80_doa69_3spk.wav,4.0,3,"65,104,313",2,313,0.04487521415392633,enhanced_fileid_80_pred313_idx2_loudest.wav,315,2.0,0.12047316800089902,0.6692535929996666,0.1748400689994014,0.964566829999967,0.030118292000224756,0.16731339824991664,0.04371001724985035,0.24114170749999175,1
81,mic_fileid_81_doa77_3spk.wav,4.0,3,"23,72,191",1,72,0.04368180258315259,enhanced_fileid_81_pred72_idx1_loudest.wav,289,143.0,0.06948121400091622,0.6872713370012207,0.13038308000068355,0.8871356310028204,0.017370303500229056,0.17181783425030517,0.03259577000017089,0.2217839077507051,1
82,mic_fileid_82_doa185_3spk.wav,4.0,3,"5,184,242",2,242,0.04916945849941887,enhanced_fileid_82_pred242_idx2_loudest.wav,243,1.0,0.06794752300083928,0.6535910499987949,0.15117017599914107,0.8727087489987753,0.01698688075020982,0.16339776249969873,0.037792543999785266,0.21817718724969382,1
83,mic_fileid_83_doa43_3spk.wav,4.0,3,"36,95,197",1,95,0.04071131076115017,enhanced_fileid_83_pred95_idx1_loudest.wav,43,52.0,0.062016904001211515,0.6563274090003688,0.10102799099877302,0.8193723040003533,0.015504226000302879,0.1640818522500922,0.025256997749693255,0.20484307600008833,1
84,mic_fileid_84_doa2_3spk.wav,4.0,3,"14,34,123",2,123,0.07209118763196339,enhanced_fileid_84_pred123_idx2_loudest.wav,41,82.0,0.07296637300169095,0.7188924380006938,0.16769182800089766,0.9595506390032824,0.01824159325042274,0.17972310950017345,0.041922957000224415,0.2398876597508206,1
85,mic_fileid_85_doa23_3spk.wav,4.0,3,"18,142,176",2,176,0.06810773951495877,enhanced_fileid_85_pred176_idx2_loudest.wav,173,3.0,0.06201669599977322,0.6514548320010363,0.135295224001311,0.8487667520021205,0.015504173999943305,0.16286370800025907,0.03382380600032775,0.21219168800053012,1
86,mic_fileid_86_doa84_3spk.wav,4.0,3,"82,195,323",0,82,0.05419167064357286,enhanced_fileid_86_pred82_idx0_loudest.wav,290,152.0,0.06712831799995911,0.640501421999943,0.14709936899998866,0.8547291089998907,0.016782079499989777,0.16012535549998574,0.036774842249997164,0.21368227724997269,1
87,mic_fileid_87_doa124_3spk.wav,4.0,3,"2,68,124",2,124,0.05843644304498726,enhanced_fileid_87_pred124_idx2_loudest.wav,124,0.0,0.059190541000134544,0.636063476000345,0.12744794799982628,0.8227019650003058,0.014797635250033636,0.15901586900008624,0.03186198699995657,0.20567549125007645,1
88,mic_fileid_88_doa31_3spk.wav,4.0,3,"4,27,120",2,120,0.07613788180752172,enhanced_fileid_88_pred120_idx2_loudest.wav,122,2.0,0.06044788600047468,0.6588038940008119,0.16289172699907795,0.8821435070003645,0.01511197150011867,0.16470097350020296,0.040722931749769486,0.22053587675009112,1
